Using 1 worker nodes 
Hit thread created
A0A072F3A4_VIBPH, 14.500292
A0A074JBV9_9RHOB, 10.435879
A0A087G8L9_ARAAL, 5.773811
A0A087LKF0_9RHIZ, 5.340258
A0A0A9RCC7_ARUDO, 3.097667
A0A0C2AH67_9ACTN, 13.795688
A0A0C6BB88_YEASX, 12.780926
A0A0D2DW88_9EURO, 5.239043
A0A0D2RK23_GOSRA, 12.031825
A0A0D4ULB3_YEASX, 12.402488
A0A0D9WWX1_9ORYZ, 8.762011
A0A0H0ZS83_9MICC, 19.643698
A0A0K2SV87_LEPSM, 4.566549
A0A0M2J3I6_9ACTN, 8.568243
A0A0N4T2C5_BRUPA, 9.317461
A0A0P1MDT8_9BACT, 14.829993
A0A0P6X0X6_9CHLR, 11.630062
A0A0P6XKB2_9CHLR, 4.810643
A0A0P7JN00_9MYCO, 4.963064
A0A0P9NSP5_PSESX, 14.057003
A0A0Q7B7A2_9BURK, 13.264409
A0A0Q9W122_PECCA, 16.806316
A0A0R0V838_ACIBA, 5.017319
A0A0R1J2L2_9LACO, 13.279584
A0A0S4HVB8_9PSED, 7.646123
A0A0T6KU39_PSEAI, 70.302608
A0A0V4REG3_PSEAI, 20.564068
A0A0V9K2F0_KLEPN, 79.621296
A0DD59_PARTE, 2.896874
A2TKD0_9PARA, 14.362933
B0DAB4_LACBS, 51.781084
C8TC02_KLEPR, 11.895414
C8X312_DESRD, 4.430784
D6P1K5_9HIV1, 5.491839
D7CCS3_STRBB, 5.985105
F3AQB2_9FIRM, 42.282872
F8S5V2_HPV67, 11.396655
G5RZ68_SALET, 4.948067
G9YPX2_9FIRM, 3.161355
H4EZV6_9RHIZ, 8.614867
I4HYU4_MICAE, 3.587735
J3IBV8_9PSED, 3.308203
K7XKF0_9HEPC, 26.417446
M1BUJ2_SOLTU, 12.066417
M1FFL1_9TELE, 22.255092
Q115E3_TRIEI, 9.884635
Q7Z8Z3_9SACH, 18.597398
R7Y995_9ACTN, 5.020257
T1XEF6_VARPD, 74.056936
V6GL22_9LEPT, 9.815214
Exiting hit processing thread
