Using 1 worker nodes 
Hit thread created
A0A072F3A4_VIBPH, 26.371320
A0A074JBV9_9RHOB, 18.083656
A0A087G8L9_ARAAL, 10.284217
A0A087LKF0_9RHIZ, 10.102186
A0A0A9RCC7_ARUDO, 5.643972
A0A0C2AH67_9ACTN, 24.583048
A0A0C6BB88_YEASX, 22.980580
A0A0D2DW88_9EURO, 9.046769
A0A0D2RK23_GOSRA, 20.268776
A0A0D4ULB3_YEASX, 19.099420
A0A0D9WWX1_9ORYZ, 15.105572
A0A0H0ZS83_9MICC, 35.131180
A0A0K2SV87_LEPSM, 8.371292
A0A0M2J3I6_9ACTN, 15.078452
A0A0N4T2C5_BRUPA, 16.047904
A0A0P1MDT8_9BACT, 25.061684
A0A0P6X0X6_9CHLR, 20.041552
A0A0P6XKB2_9CHLR, 8.171931
A0A0P7JN00_9MYCO, 8.657219
A0A0P9NSP5_PSESX, 25.001182
A0A0Q7B7A2_9BURK, 23.923156
A0A0Q9W122_PECCA, 31.211036
A0A0R0V838_ACIBA, 8.785246
A0A0R1J2L2_9LACO, 23.331912
A0A0S4HVB8_9PSED, 13.205237
A0A0T6KU39_PSEAI, 135.547072
A0A0V4REG3_PSEAI, 35.819816
A0A0V9K2F0_KLEPN, 152.996096
A0DD59_PARTE, 5.071394
A2TKD0_9PARA, 25.505300
B0DAB4_LACBS, 90.875952
C8TC02_KLEPR, 20.172792
C8X312_DESRD, 7.539770
D6P1K5_9HIV1, 9.741847
D7CCS3_STRBB, 10.222378
F3AQB2_9FIRM, 72.343280
F8S5V2_HPV67, 20.498206
G5RZ68_SALET, 8.520920
G9YPX2_9FIRM, 5.742031
H4EZV6_9RHIZ, 15.859622
I4HYU4_MICAE, 6.365109
J3IBV8_9PSED, 5.955316
K7XKF0_9HEPC, 37.718700
M1BUJ2_SOLTU, 21.055704
M1FFL1_9TELE, 36.381920
Q115E3_TRIEI, 16.361731
Q7Z8Z3_9SACH, 32.288948
R7Y995_9ACTN, 8.979501
T1XEF6_VARPD, 140.938304
V6GL22_9LEPT, 16.575795
Exiting hit processing thread
