HMM,Time
A0A0K2SV87_LEPSM,14.942862
A0A0Q9W122_PECCA,75.045808
Q7Z8Z3_9SACH,72.701152
A0A0D9WWX1_9ORYZ,26.537332
T1XEF6_VARPD,392.530880
A0A072F3A4_VIBPH,47.058556
A0A0H0ZS83_9MICC,58.131272
Q115E3_TRIEI,29.253408
M1BUJ2_SOLTU,43.129924
A0A0D2RK23_GOSRA,41.596200
C8X312_DESRD,14.455531
A0A0C2AH67_9ACTN,51.367156
A0A0R1J2L2_9LACO,43.059824
A0A074JBV9_9RHOB,29.697956
A0A0M2J3I6_9ACTN,25.702698
A0A0T6KU39_PSEAI,304.617568
A0A0P1MDT8_9BACT,37.328840
A2TKD0_9PARA,43.912664
A0A0S4HVB8_9PSED,21.917592
J3IBV8_9PSED,9.016626
A0A0P6X0X6_9CHLR,33.171092
A0A087G8L9_ARAAL,19.219496
A0A0Q7B7A2_9BURK,39.014256
C8TC02_KLEPR,29.337466
A0A0P9NSP5_PSESX,54.170128
F8S5V2_HPV67,37.688476
I4HYU4_MICAE,10.891176
A0A0V9K2F0_KLEPN,427.711808
H4EZV6_9RHIZ,34.360688
A0A0D4ULB3_YEASX,39.430016
D7CCS3_STRBB,20.703172
V6GL22_9LEPT,34.132364
K7XKF0_9HEPC,78.913400
A0A0C6BB88_YEASX,40.450912
G5RZ68_SALET,15.752985
A0A0N4T2C5_BRUPA,26.970784
A0A0P6XKB2_9CHLR,15.309235
A0DD59_PARTE,6.666301
A0A0P7JN00_9MYCO,14.346442
A0A0R0V838_ACIBA,16.941336
A0A087LKF0_9RHIZ,17.568200
A0A0A9RCC7_ARUDO,7.761663
A0A0D2DW88_9EURO,17.519332
R7Y995_9ACTN,16.183874
F3AQB2_9FIRM,118.846976
M1FFL1_9TELE,77.736608
B0DAB4_LACBS,147.940416
D6P1K5_9HIV1,14.920522
A0A0V4REG3_PSEAI,60.296092
G9YPX2_9FIRM,7.036432
