HMM,Time
A0A0K2SV87_LEPSM,32.329592
A0A0Q9W122_PECCA,158.994816
Q7Z8Z3_9SACH,154.208848
A0A0D9WWX1_9ORYZ,57.221584
T1XEF6_VARPD,836.307072
A0A072F3A4_VIBPH,100.823248
A0A0H0ZS83_9MICC,124.038584
Q115E3_TRIEI,62.987992
M1BUJ2_SOLTU,92.369512
A0A0D2RK23_GOSRA,89.284080
C8X312_DESRD,31.035726
A0A0C2AH67_9ACTN,107.199120
A0A0R1J2L2_9LACO,92.386432
A0A074JBV9_9RHOB,64.156256
A0A0M2J3I6_9ACTN,55.056160
A0A0T6KU39_PSEAI,632.587840
A0A0P1MDT8_9BACT,77.022656
A2TKD0_9PARA,94.225040
A0A0S4HVB8_9PSED,47.287520
J3IBV8_9PSED,19.230156
A0A0P6X0X6_9CHLR,71.183648
A0A087G8L9_ARAAL,41.605952
A0A0Q7B7A2_9BURK,83.636616
C8TC02_KLEPR,61.776596
A0A0P9NSP5_PSESX,114.160704
F8S5V2_HPV67,80.847336
I4HYU4_MICAE,23.447624
A0A0V9K2F0_KLEPN,890.077504
H4EZV6_9RHIZ,73.564000
A0A0D4ULB3_YEASX,84.670072
D7CCS3_STRBB,44.993052
V6GL22_9LEPT,73.219496
K7XKF0_9HEPC,168.027120
A0A0C6BB88_YEASX,86.982696
G5RZ68_SALET,33.938864
A0A0N4T2C5_BRUPA,58.021652
A0A0P6XKB2_9CHLR,33.029492
A0DD59_PARTE,14.444818
A0A0P7JN00_9MYCO,30.841088
A0A0R0V838_ACIBA,36.630472
A0A087LKF0_9RHIZ,37.850984
A0A0A9RCC7_ARUDO,16.921436
A0A0D2DW88_9EURO,37.696208
R7Y995_9ACTN,34.916528
F3AQB2_9FIRM,254.648912
M1FFL1_9TELE,165.178032
B0DAB4_LACBS,317.474944
D6P1K5_9HIV1,31.951652
A0A0V4REG3_PSEAI,129.577216
G9YPX2_9FIRM,15.271368
