HMM,Time
A0A0K2SV87_LEPSM,3.092751
A0A0Q9W122_PECCA,22.538184
Q7Z8Z3_9SACH,17.972432
A0A0D9WWX1_9ORYZ,5.485481
T1XEF6_VARPD,130.996288
A0A072F3A4_VIBPH,11.750750
A0A0H0ZS83_9MICC,15.503708
Q115E3_TRIEI,6.131333
M1BUJ2_SOLTU,7.948945
A0A0D2RK23_GOSRA,9.116628
C8X312_DESRD,3.163786
A0A0C2AH67_9ACTN,14.561576
A0A0R1J2L2_9LACO,10.916132
A0A074JBV9_9RHOB,6.430634
A0A0M2J3I6_9ACTN,5.595293
A0A0T6KU39_PSEAI,110.944960
A0A0P1MDT8_9BACT,17.548088
A2TKD0_9PARA,9.090644
A0A0S4HVB8_9PSED,4.814572
J3IBV8_9PSED,1.949954
A0A0P6X0X6_9CHLR,7.735742
A0A087G8L9_ARAAL,4.053893
A0A0Q7B7A2_9BURK,8.266221
C8TC02_KLEPR,7.333129
A0A0P9NSP5_PSESX,14.825371
F8S5V2_HPV67,7.907844
I4HYU4_MICAE,2.428577
A0A0V9K2F0_KLEPN,149.569104
H4EZV6_9RHIZ,8.636792
A0A0D4ULB3_YEASX,7.460354
D7CCS3_STRBB,4.517931
V6GL22_9LEPT,7.694247
K7XKF0_9HEPC,11.842189
A0A0C6BB88_YEASX,8.713841
G5RZ68_SALET,3.492256
A0A0N4T2C5_BRUPA,5.636016
A0A0P6XKB2_9CHLR,3.352942
A0DD59_PARTE,1.433813
A0A0P7JN00_9MYCO,3.170220
A0A0R0V838_ACIBA,3.673684
A0A087LKF0_9RHIZ,3.796423
A0A0A9RCC7_ARUDO,1.741354
A0A0D2DW88_9EURO,3.794138
R7Y995_9ACTN,3.571038
F3AQB2_9FIRM,25.453772
M1FFL1_9TELE,15.682335
B0DAB4_LACBS,36.145904
D6P1K5_9HIV1,3.592084
A0A0V4REG3_PSEAI,13.082700
G9YPX2_9FIRM,1.559312
