HMM,Time
A0A0K2SV87_LEPSM,14.010370
A0A0Q9W122_PECCA,87.159520
Q7Z8Z3_9SACH,71.596920
A0A0D9WWX1_9ORYZ,24.344780
T1XEF6_VARPD,484.048448
A0A072F3A4_VIBPH,51.855584
A0A0H0ZS83_9MICC,64.300400
Q115E3_TRIEI,27.262540
M1BUJ2_SOLTU,35.257312
A0A0D2RK23_GOSRA,41.128912
C8X312_DESRD,14.051044
A0A0C2AH67_9ACTN,55.663888
A0A0R1J2L2_9LACO,48.581400
A0A074JBV9_9RHOB,28.532752
A0A0M2J3I6_9ACTN,24.931064
A0A0T6KU39_PSEAI,368.857600
A0A0P1MDT8_9BACT,37.178168
A2TKD0_9PARA,41.325552
A0A0S4HVB8_9PSED,21.273928
J3IBV8_9PSED,8.663316
A0A0P6X0X6_9CHLR,34.089016
A0A087G8L9_ARAAL,17.951612
A0A0Q7B7A2_9BURK,37.296584
C8TC02_KLEPR,29.957200
A0A0P9NSP5_PSESX,64.033408
F8S5V2_HPV67,35.381332
I4HYU4_MICAE,10.563495
A0A0V9K2F0_KLEPN,521.256032
H4EZV6_9RHIZ,37.547492
A0A0D4ULB3_YEASX,33.343292
D7CCS3_STRBB,20.226698
V6GL22_9LEPT,33.667728
K7XKF0_9HEPC,53.333752
A0A0C6BB88_YEASX,38.422920
G5RZ68_SALET,15.218334
A0A0N4T2C5_BRUPA,24.819626
A0A0P6XKB2_9CHLR,14.644457
A0DD59_PARTE,6.338092
A0A0P7JN00_9MYCO,13.854930
A0A0R0V838_ACIBA,16.094152
A0A087LKF0_9RHIZ,16.914044
A0A0A9RCC7_ARUDO,7.321772
A0A0D2DW88_9EURO,16.315195
R7Y995_9ACTN,15.680625
F3AQB2_9FIRM,113.146680
M1FFL1_9TELE,67.549232
B0DAB4_LACBS,160.187648
D6P1K5_9HIV1,15.787132
A0A0V4REG3_PSEAI,58.676484
G9YPX2_9FIRM,6.694482
