HMM,Time
A0A0K2SV87_LEPSM,12.822040
A0A0Q9W122_PECCA,79.793616
Q7Z8Z3_9SACH,65.613508
A0A0D9WWX1_9ORYZ,22.295180
T1XEF6_VARPD,445.433248
A0A072F3A4_VIBPH,47.534616
A0A0H0ZS83_9MICC,59.000504
Q115E3_TRIEI,24.939728
M1BUJ2_SOLTU,32.281984
A0A0D2RK23_GOSRA,37.675980
C8X312_DESRD,12.856427
A0A0C2AH67_9ACTN,50.991648
A0A0R1J2L2_9LACO,44.457832
A0A074JBV9_9RHOB,26.138292
A0A0M2J3I6_9ACTN,22.828334
A0A0T6KU39_PSEAI,338.394144
A0A0P1MDT8_9BACT,34.305048
A2TKD0_9PARA,37.782040
A0A0S4HVB8_9PSED,19.666410
J3IBV8_9PSED,7.924462
A0A0P6X0X6_9CHLR,31.206202
A0A087G8L9_ARAAL,16.483163
A0A0Q7B7A2_9BURK,34.121456
C8TC02_KLEPR,27.430352
A0A0P9NSP5_PSESX,58.800696
F8S5V2_HPV67,32.385828
I4HYU4_MICAE,9.612216
A0A0V9K2F0_KLEPN,480.033536
H4EZV6_9RHIZ,34.324416
A0A0D4ULB3_YEASX,30.553188
D7CCS3_STRBB,18.538328
V6GL22_9LEPT,30.804932
K7XKF0_9HEPC,48.797228
A0A0C6BB88_YEASX,35.158328
G5RZ68_SALET,13.894540
A0A0N4T2C5_BRUPA,22.753496
A0A0P6XKB2_9CHLR,13.431027
A0DD59_PARTE,5.861838
A0A0P7JN00_9MYCO,12.658809
A0A0R0V838_ACIBA,14.791414
A0A087LKF0_9RHIZ,15.478380
A0A0A9RCC7_ARUDO,6.744348
A0A0D2DW88_9EURO,14.957703
R7Y995_9ACTN,14.371819
F3AQB2_9FIRM,103.469736
M1FFL1_9TELE,61.971020
B0DAB4_LACBS,146.446912
D6P1K5_9HIV1,14.465095
A0A0V4REG3_PSEAI,53.659204
G9YPX2_9FIRM,6.171612
