HMM,Time
A0A0K2SV87_LEPSM,0.729810
A0A0Q9W122_PECCA,5.064208
Q7Z8Z3_9SACH,4.128946
A0A0D9WWX1_9ORYZ,1.262673
T1XEF6_VARPD,42.953076
A0A072F3A4_VIBPH,2.971690
A0A0H0ZS83_9MICC,3.695234
Q115E3_TRIEI,1.509534
M1BUJ2_SOLTU,1.892918
A0A0D2RK23_GOSRA,2.151403
C8X312_DESRD,0.798142
A0A0C2AH67_9ACTN,3.296721
A0A0R1J2L2_9LACO,2.644772
A0A074JBV9_9RHOB,1.517636
A0A0M2J3I6_9ACTN,1.331328
A0A0T6KU39_PSEAI,39.786528
A0A0P1MDT8_9BACT,3.752564
A2TKD0_9PARA,2.117462
A0A0S4HVB8_9PSED,1.131606
J3IBV8_9PSED,0.489638
A0A0P6X0X6_9CHLR,1.898382
A0A087G8L9_ARAAL,0.940399
A0A0Q7B7A2_9BURK,1.911062
C8TC02_KLEPR,2.273088
A0A0P9NSP5_PSESX,3.812011
F8S5V2_HPV67,1.836631
I4HYU4_MICAE,0.592063
A0A0V9K2F0_KLEPN,47.952328
H4EZV6_9RHIZ,2.397850
A0A0D4ULB3_YEASX,1.844566
D7CCS3_STRBB,1.067589
V6GL22_9LEPT,1.895800
K7XKF0_9HEPC,2.712541
A0A0C6BB88_YEASX,1.980850
G5RZ68_SALET,0.830939
A0A0N4T2C5_BRUPA,1.295221
A0A0P6XKB2_9CHLR,0.882194
A0DD59_PARTE,0.366637
A0A0P7JN00_9MYCO,0.758894
A0A0R0V838_ACIBA,0.863336
A0A087LKF0_9RHIZ,0.926422
A0A0A9RCC7_ARUDO,0.419746
A0A0D2DW88_9EURO,0.896932
R7Y995_9ACTN,0.875567
F3AQB2_9FIRM,5.989964
M1FFL1_9TELE,3.897140
B0DAB4_LACBS,8.413287
D6P1K5_9HIV1,0.905249
A0A0V4REG3_PSEAI,3.040558
G9YPX2_9FIRM,0.413996
