HMM,Time
A0A0K2SV87_LEPSM,9.495225
A0A0Q9W122_PECCA,60.443736
Q7Z8Z3_9SACH,49.342872
A0A0D9WWX1_9ORYZ,17.048640
T1XEF6_VARPD,364.712800
A0A072F3A4_VIBPH,35.638996
A0A0H0ZS83_9MICC,45.498908
Q115E3_TRIEI,19.293132
M1BUJ2_SOLTU,24.287340
A0A0D2RK23_GOSRA,28.227900
C8X312_DESRD,9.836396
A0A0C2AH67_9ACTN,39.540972
A0A0R1J2L2_9LACO,33.231878
A0A074JBV9_9RHOB,20.064640
A0A0M2J3I6_9ACTN,16.876800
A0A0T6KU39_PSEAI,283.439488
A0A0P1MDT8_9BACT,28.624548
A2TKD0_9PARA,27.964764
A0A0S4HVB8_9PSED,15.000373
J3IBV8_9PSED,6.171551
A0A0P6X0X6_9CHLR,23.596564
A0A087G8L9_ARAAL,12.598022
A0A0Q7B7A2_9BURK,26.274184
C8TC02_KLEPR,20.780888
A0A0P9NSP5_PSESX,46.531760
F8S5V2_HPV67,24.547056
I4HYU4_MICAE,7.163427
A0A0V9K2F0_KLEPN,400.581440
H4EZV6_9RHIZ,28.337044
A0A0D4ULB3_YEASX,22.637328
D7CCS3_STRBB,13.811757
V6GL22_9LEPT,27.727714
K7XKF0_9HEPC,36.260188
A0A0C6BB88_YEASX,27.091572
G5RZ68_SALET,11.736154
A0A0N4T2C5_BRUPA,17.365404
A0A0P6XKB2_9CHLR,10.557493
A0DD59_PARTE,4.323734
A0A0P7JN00_9MYCO,9.674598
A0A0R0V838_ACIBA,10.978111
A0A087LKF0_9RHIZ,11.476807
A0A0A9RCC7_ARUDO,5.026410
A0A0D2DW88_9EURO,11.146496
R7Y995_9ACTN,10.748433
F3AQB2_9FIRM,78.263944
M1FFL1_9TELE,47.693092
B0DAB4_LACBS,109.432984
D6P1K5_9HIV1,10.791031
A0A0V4REG3_PSEAI,39.865648
G9YPX2_9FIRM,4.615359
