HMM,Time
A0A0K2SV87_LEPSM,79.993224
A0A0Q9W122_PECCA,477.577344
Q7Z8Z3_9SACH,394.283392
A0A0D9WWX1_9ORYZ,136.413280
T1XEF6_VARPD,2616.998144
A0A072F3A4_VIBPH,284.872096
A0A0H0ZS83_9MICC,348.405888
Q115E3_TRIEI,150.693136
M1BUJ2_SOLTU,195.574720
A0A0D2RK23_GOSRA,227.978832
C8X312_DESRD,79.686336
A0A0C2AH67_9ACTN,305.807392
A0A0R1J2L2_9LACO,267.625728
A0A074JBV9_9RHOB,159.080896
A0A0M2J3I6_9ACTN,138.173520
A0A0T6KU39_PSEAI,1984.096896
A0A0P1MDT8_9BACT,189.378368
A2TKD0_9PARA,228.898368
A0A0S4HVB8_9PSED,118.703768
J3IBV8_9PSED,48.116032
A0A0P6X0X6_9CHLR,188.790736
A0A087G8L9_ARAAL,101.376456
A0A0Q7B7A2_9BURK,207.540896
C8TC02_KLEPR,162.292784
A0A0P9NSP5_PSESX,352.298656
F8S5V2_HPV67,197.151056
I4HYU4_MICAE,58.587200
A0A0V9K2F0_KLEPN,2786.851072
H4EZV6_9RHIZ,204.381600
A0A0D4ULB3_YEASX,185.710496
D7CCS3_STRBB,113.268160
V6GL22_9LEPT,185.863200
K7XKF0_9HEPC,294.975680
A0A0C6BB88_YEASX,213.083104
G5RZ68_SALET,85.355256
A0A0N4T2C5_BRUPA,138.481632
A0A0P6XKB2_9CHLR,81.777704
A0DD59_PARTE,36.177840
A0A0P7JN00_9MYCO,78.184624
A0A0R0V838_ACIBA,90.555648
A0A087LKF0_9RHIZ,95.091520
A0A0A9RCC7_ARUDO,41.986268
A0A0D2DW88_9EURO,92.379312
R7Y995_9ACTN,87.380336
F3AQB2_9FIRM,624.049280
M1FFL1_9TELE,367.241088
B0DAB4_LACBS,883.723264
D6P1K5_9HIV1,87.307520
A0A0V4REG3_PSEAI,325.120032
G9YPX2_9FIRM,38.389668
