HMM,Time
A0A0K2SV87_LEPSM,10.145021
A0A0Q9W122_PECCA,52.774712
Q7Z8Z3_9SACH,50.062392
A0A0D9WWX1_9ORYZ,18.296754
T1XEF6_VARPD,276.255712
A0A072F3A4_VIBPH,32.767176
A0A0H0ZS83_9MICC,40.089328
Q115E3_TRIEI,20.142800
M1BUJ2_SOLTU,29.835420
A0A0D2RK23_GOSRA,28.768768
C8X312_DESRD,9.850889
A0A0C2AH67_9ACTN,35.090552
A0A0R1J2L2_9LACO,29.741044
A0A074JBV9_9RHOB,20.459594
A0A0M2J3I6_9ACTN,17.652500
A0A0T6KU39_PSEAI,216.358048
A0A0P1MDT8_9BACT,27.890830
A2TKD0_9PARA,30.308460
A0A0S4HVB8_9PSED,15.133559
J3IBV8_9PSED,6.147162
A0A0P6X0X6_9CHLR,22.840168
A0A087G8L9_ARAAL,13.198430
A0A0Q7B7A2_9BURK,26.854664
C8TC02_KLEPR,20.111900
A0A0P9NSP5_PSESX,36.826428
F8S5V2_HPV67,25.984844
I4HYU4_MICAE,7.396444
A0A0V9K2F0_KLEPN,289.164352
H4EZV6_9RHIZ,23.863480
A0A0D4ULB3_YEASX,27.234688
D7CCS3_STRBB,14.304001
V6GL22_9LEPT,23.638320
K7XKF0_9HEPC,54.719440
A0A0C6BB88_YEASX,27.959644
G5RZ68_SALET,10.760545
A0A0N4T2C5_BRUPA,18.586488
A0A0P6XKB2_9CHLR,10.504797
A0DD59_PARTE,4.473630
A0A0P7JN00_9MYCO,9.779888
A0A0R0V838_ACIBA,11.590207
A0A087LKF0_9RHIZ,12.007553
A0A0A9RCC7_ARUDO,5.235630
A0A0D2DW88_9EURO,11.941390
R7Y995_9ACTN,11.062790
F3AQB2_9FIRM,82.219880
M1FFL1_9TELE,55.757124
B0DAB4_LACBS,102.439432
D6P1K5_9HIV1,10.256041
A0A0V4REG3_PSEAI,41.700572
G9YPX2_9FIRM,4.824019
