HMM,Time
A0A0K2SV87_LEPSM,8.003039
A0A0Q9W122_PECCA,42.149808
Q7Z8Z3_9SACH,41.630976
A0A0D9WWX1_9ORYZ,14.540765
T1XEF6_VARPD,223.865376
A0A072F3A4_VIBPH,26.763348
A0A0H0ZS83_9MICC,31.859192
Q115E3_TRIEI,16.013637
M1BUJ2_SOLTU,23.679264
A0A0D2RK23_GOSRA,22.825964
C8X312_DESRD,7.864698
A0A0C2AH67_9ACTN,28.676914
A0A0R1J2L2_9LACO,23.559250
A0A074JBV9_9RHOB,16.254676
A0A0M2J3I6_9ACTN,13.986654
A0A0T6KU39_PSEAI,172.835536
A0A0P1MDT8_9BACT,25.034358
A2TKD0_9PARA,24.057630
A0A0S4HVB8_9PSED,11.998056
J3IBV8_9PSED,4.914727
A0A0P6X0X6_9CHLR,18.081454
A0A087G8L9_ARAAL,10.520141
A0A0Q7B7A2_9BURK,21.318468
C8TC02_KLEPR,16.720705
A0A0P9NSP5_PSESX,29.746048
F8S5V2_HPV67,20.590082
I4HYU4_MICAE,5.927716
A0A0V9K2F0_KLEPN,241.287760
H4EZV6_9RHIZ,19.022292
A0A0D4ULB3_YEASX,21.577328
D7CCS3_STRBB,11.398057
V6GL22_9LEPT,19.156466
K7XKF0_9HEPC,43.743100
A0A0C6BB88_YEASX,22.146238
G5RZ68_SALET,8.586630
A0A0N4T2C5_BRUPA,14.679415
A0A0P6XKB2_9CHLR,8.355899
A0DD59_PARTE,3.635907
A0A0P7JN00_9MYCO,7.764145
A0A0R0V838_ACIBA,9.183293
A0A087LKF0_9RHIZ,9.493342
A0A0A9RCC7_ARUDO,4.236714
A0A0D2DW88_9EURO,9.499353
R7Y995_9ACTN,8.825617
F3AQB2_9FIRM,65.072600
M1FFL1_9TELE,44.773908
B0DAB4_LACBS,81.153256
D6P1K5_9HIV1,8.204729
A0A0V4REG3_PSEAI,33.001540
G9YPX2_9FIRM,3.854117
