HMM,Time
A0A0K2SV87_LEPSM,17.946214
A0A0Q9W122_PECCA,111.052112
Q7Z8Z3_9SACH,91.254016
A0A0D9WWX1_9ORYZ,31.118636
T1XEF6_VARPD,612.620672
A0A072F3A4_VIBPH,66.426564
A0A0H0ZS83_9MICC,81.797712
Q115E3_TRIEI,34.858964
M1BUJ2_SOLTU,45.128952
A0A0D2RK23_GOSRA,52.558620
C8X312_DESRD,18.030454
A0A0C2AH67_9ACTN,70.911784
A0A0R1J2L2_9LACO,61.805620
A0A074JBV9_9RHOB,36.584232
A0A0M2J3I6_9ACTN,31.853400
A0A0T6KU39_PSEAI,465.654592
A0A0P1MDT8_9BACT,46.488912
A2TKD0_9PARA,52.835744
A0A0S4HVB8_9PSED,27.353308
J3IBV8_9PSED,11.225619
A0A0P6X0X6_9CHLR,43.608820
A0A087G8L9_ARAAL,23.015404
A0A0Q7B7A2_9BURK,47.631268
C8TC02_KLEPR,37.807576
A0A0P9NSP5_PSESX,81.733960
F8S5V2_HPV67,45.264396
I4HYU4_MICAE,13.455535
A0A0V9K2F0_KLEPN,659.846016
H4EZV6_9RHIZ,47.798956
A0A0D4ULB3_YEASX,42.653652
D7CCS3_STRBB,25.892254
V6GL22_9LEPT,43.013860
K7XKF0_9HEPC,68.217552
A0A0C6BB88_YEASX,49.172456
G5RZ68_SALET,19.431448
A0A0N4T2C5_BRUPA,31.740452
A0A0P6XKB2_9CHLR,18.678832
A0DD59_PARTE,8.165392
A0A0P7JN00_9MYCO,17.712200
A0A0R0V838_ACIBA,20.646812
A0A087LKF0_9RHIZ,21.592734
A0A0A9RCC7_ARUDO,9.456224
A0A0D2DW88_9EURO,20.955232
R7Y995_9ACTN,20.013288
F3AQB2_9FIRM,144.635696
M1FFL1_9TELE,85.785024
B0DAB4_LACBS,204.668064
D6P1K5_9HIV1,20.215236
A0A0V4REG3_PSEAI,74.985352
G9YPX2_9FIRM,8.562281
