HMM,Time
A0A0K2SV87_LEPSM,9.142504
A0A0Q9W122_PECCA,46.656820
Q7Z8Z3_9SACH,45.679184
A0A0D9WWX1_9ORYZ,16.561596
T1XEF6_VARPD,248.034000
A0A072F3A4_VIBPH,29.526060
A0A0H0ZS83_9MICC,36.287968
Q115E3_TRIEI,18.252650
M1BUJ2_SOLTU,26.996044
A0A0D2RK23_GOSRA,26.041416
C8X312_DESRD,8.986839
A0A0C2AH67_9ACTN,31.506816
A0A0R1J2L2_9LACO,26.956488
A0A074JBV9_9RHOB,18.527228
A0A0M2J3I6_9ACTN,15.933566
A0A0T6KU39_PSEAI,193.318848
A0A0P1MDT8_9BACT,27.355078
A2TKD0_9PARA,27.471928
A0A0S4HVB8_9PSED,13.709882
J3IBV8_9PSED,5.650666
A0A0P6X0X6_9CHLR,20.646754
A0A087G8L9_ARAAL,11.965854
A0A0Q7B7A2_9BURK,24.336816
C8TC02_KLEPR,18.293516
A0A0P9NSP5_PSESX,33.436662
F8S5V2_HPV67,23.466256
I4HYU4_MICAE,6.738774
A0A0V9K2F0_KLEPN,287.452896
H4EZV6_9RHIZ,21.693660
A0A0D4ULB3_YEASX,24.616100
D7CCS3_STRBB,12.992294
V6GL22_9LEPT,21.423796
K7XKF0_9HEPC,49.473560
A0A0C6BB88_YEASX,25.335296
G5RZ68_SALET,9.766463
A0A0N4T2C5_BRUPA,16.766701
A0A0P6XKB2_9CHLR,9.491388
A0DD59_PARTE,4.091430
A0A0P7JN00_9MYCO,8.828394
A0A0R0V838_ACIBA,10.478117
A0A087LKF0_9RHIZ,10.850134
A0A0A9RCC7_ARUDO,4.799389
A0A0D2DW88_9EURO,10.798850
R7Y995_9ACTN,10.043764
F3AQB2_9FIRM,74.307776
M1FFL1_9TELE,49.207320
B0DAB4_LACBS,92.735496
D6P1K5_9HIV1,9.290113
A0A0V4REG3_PSEAI,37.717544
G9YPX2_9FIRM,4.372480
