HMM,Time
A0A0K2SV87_LEPSM,0.600355
A0A0Q9W122_PECCA,3.311845
Q7Z8Z3_9SACH,3.307514
A0A0D9WWX1_9ORYZ,1.097084
T1XEF6_VARPD,18.555328
A0A072F3A4_VIBPH,2.102405
A0A0H0ZS83_9MICC,2.458514
Q115E3_TRIEI,1.254965
M1BUJ2_SOLTU,1.862682
A0A0D2RK23_GOSRA,1.762310
C8X312_DESRD,0.648391
A0A0C2AH67_9ACTN,2.352947
A0A0R1J2L2_9LACO,1.815185
A0A074JBV9_9RHOB,1.266688
A0A0M2J3I6_9ACTN,1.086174
A0A0T6KU39_PSEAI,15.062632
A0A0P1MDT8_9BACT,2.508386
A2TKD0_9PARA,1.839730
A0A0S4HVB8_9PSED,0.920015
J3IBV8_9PSED,0.404819
A0A0P6X0X6_9CHLR,1.443369
A0A087G8L9_ARAAL,0.863280
A0A0Q7B7A2_9BURK,1.612917
C8TC02_KLEPR,1.545899
A0A0P9NSP5_PSESX,2.437856
F8S5V2_HPV67,1.577811
I4HYU4_MICAE,0.523928
A0A0V9K2F0_KLEPN,20.442806
H4EZV6_9RHIZ,1.658456
A0A0D4ULB3_YEASX,1.647090
D7CCS3_STRBB,0.956707
V6GL22_9LEPT,1.500809
K7XKF0_9HEPC,3.492886
A0A0C6BB88_YEASX,1.695125
G5RZ68_SALET,0.704465
A0A0N4T2C5_BRUPA,1.116711
A0A0P6XKB2_9CHLR,0.689324
A0DD59_PARTE,0.344879
A0A0P7JN00_9MYCO,0.631348
A0A0R0V838_ACIBA,0.731276
A0A087LKF0_9RHIZ,0.725711
A0A0A9RCC7_ARUDO,0.388178
A0A0D2DW88_9EURO,0.765740
R7Y995_9ACTN,0.704160
F3AQB2_9FIRM,4.892350
M1FFL1_9TELE,3.643312
B0DAB4_LACBS,6.094592
D6P1K5_9HIV1,0.671249
A0A0V4REG3_PSEAI,2.466861
G9YPX2_9FIRM,0.357584
