HMM,Time
A0A0K2SV87_LEPSM,29.281420
A0A0Q9W122_PECCA,176.230240
Q7Z8Z3_9SACH,145.446048
A0A0D9WWX1_9ORYZ,50.196500
T1XEF6_VARPD,968.297728
A0A072F3A4_VIBPH,105.219536
A0A0H0ZS83_9MICC,129.743032
Q115E3_TRIEI,55.585640
M1BUJ2_SOLTU,72.244184
A0A0D2RK23_GOSRA,83.953008
C8X312_DESRD,29.163536
A0A0C2AH67_9ACTN,113.516856
A0A0R1J2L2_9LACO,98.565248
A0A074JBV9_9RHOB,58.579652
A0A0M2J3I6_9ACTN,51.062760
A0A0T6KU39_PSEAI,734.713472
A0A0P1MDT8_9BACT,72.048424
A2TKD0_9PARA,84.544808
A0A0S4HVB8_9PSED,43.838328
J3IBV8_9PSED,17.950860
A0A0P6X0X6_9CHLR,69.860240
A0A087G8L9_ARAAL,37.056976
A0A0Q7B7A2_9BURK,76.306912
C8TC02_KLEPR,60.053216
A0A0P9NSP5_PSESX,130.196392
F8S5V2_HPV67,72.493136
I4HYU4_MICAE,21.679624
A0A0V9K2F0_KLEPN,1033.933952
H4EZV6_9RHIZ,75.889104
A0A0D4ULB3_YEASX,68.408696
D7CCS3_STRBB,41.685904
V6GL22_9LEPT,68.616416
K7XKF0_9HEPC,108.727488
A0A0C6BB88_YEASX,78.533992
G5RZ68_SALET,31.258276
A0A0N4T2C5_BRUPA,50.992928
A0A0P6XKB2_9CHLR,30.118476
A0DD59_PARTE,13.165318
A0A0P7JN00_9MYCO,28.563850
A0A0R0V838_ACIBA,33.296736
A0A087LKF0_9RHIZ,34.799832
A0A0A9RCC7_ARUDO,15.286827
A0A0D2DW88_9EURO,33.781984
R7Y995_9ACTN,32.330298
F3AQB2_9FIRM,230.862112
M1FFL1_9TELE,135.914800
B0DAB4_LACBS,326.590720
D6P1K5_9HIV1,32.382872
A0A0V4REG3_PSEAI,119.909424
G9YPX2_9FIRM,13.964279
