HMM,Time
A0A0K2SV87_LEPSM,12.483061
A0A0Q9W122_PECCA,62.457128
Q7Z8Z3_9SACH,62.081736
A0A0D9WWX1_9ORYZ,22.385676
T1XEF6_VARPD,355.280608
A0A072F3A4_VIBPH,39.572700
A0A0H0ZS83_9MICC,48.836068
Q115E3_TRIEI,24.539876
M1BUJ2_SOLTU,36.232608
A0A0D2RK23_GOSRA,34.878324
C8X312_DESRD,12.094834
A0A0C2AH67_9ACTN,42.245136
A0A0R1J2L2_9LACO,36.174308
A0A074JBV9_9RHOB,24.942514
A0A0M2J3I6_9ACTN,21.470200
A0A0T6KU39_PSEAI,257.934912
A0A0P1MDT8_9BACT,30.043056
A2TKD0_9PARA,36.981816
A0A0S4HVB8_9PSED,18.470732
J3IBV8_9PSED,7.548075
A0A0P6X0X6_9CHLR,27.715454
A0A087G8L9_ARAAL,16.114474
A0A0Q7B7A2_9BURK,32.978860
C8TC02_KLEPR,24.770688
A0A0P9NSP5_PSESX,44.781012
F8S5V2_HPV67,31.502040
I4HYU4_MICAE,9.139015
A0A0V9K2F0_KLEPN,373.740544
H4EZV6_9RHIZ,28.927284
A0A0D4ULB3_YEASX,33.045844
D7CCS3_STRBB,17.466144
V6GL22_9LEPT,29.792356
K7XKF0_9HEPC,67.222776
A0A0C6BB88_YEASX,33.969464
G5RZ68_SALET,13.117167
A0A0N4T2C5_BRUPA,22.590908
A0A0P6XKB2_9CHLR,12.850080
A0DD59_PARTE,5.541033
A0A0P7JN00_9MYCO,11.978731
A0A0R0V838_ACIBA,14.123962
A0A087LKF0_9RHIZ,14.695617
A0A0A9RCC7_ARUDO,6.419317
A0A0D2DW88_9EURO,14.590598
R7Y995_9ACTN,13.447224
F3AQB2_9FIRM,100.061008
M1FFL1_9TELE,66.536888
B0DAB4_LACBS,124.371424
D6P1K5_9HIV1,12.462032
A0A0V4REG3_PSEAI,50.647544
G9YPX2_9FIRM,5.917938
