HMM,Time
A0A0K2SV87_LEPSM,11.844606
A0A0Q9W122_PECCA,62.919204
Q7Z8Z3_9SACH,62.816792
A0A0D9WWX1_9ORYZ,21.190500
T1XEF6_VARPD,318.636608
A0A072F3A4_VIBPH,37.502248
A0A0H0ZS83_9MICC,46.330288
Q115E3_TRIEI,23.369832
M1BUJ2_SOLTU,34.488308
A0A0D2RK23_GOSRA,33.168146
C8X312_DESRD,11.482841
A0A0C2AH67_9ACTN,40.726012
A0A0R1J2L2_9LACO,34.465616
A0A074JBV9_9RHOB,23.718732
A0A0M2J3I6_9ACTN,20.485536
A0A0T6KU39_PSEAI,249.573104
A0A0P1MDT8_9BACT,32.745896
A2TKD0_9PARA,35.119416
A0A0S4HVB8_9PSED,17.638226
J3IBV8_9PSED,7.156935
A0A0P6X0X6_9CHLR,26.454692
A0A087G8L9_ARAAL,15.356721
A0A0Q7B7A2_9BURK,31.179536
C8TC02_KLEPR,23.353544
A0A0P9NSP5_PSESX,42.596648
F8S5V2_HPV67,30.076356
I4HYU4_MICAE,8.636536
A0A0V9K2F0_KLEPN,344.700128
H4EZV6_9RHIZ,27.570080
A0A0D4ULB3_YEASX,31.454124
D7CCS3_STRBB,16.708163
V6GL22_9LEPT,27.340536
K7XKF0_9HEPC,63.604300
A0A0C6BB88_YEASX,32.371634
G5RZ68_SALET,12.579095
A0A0N4T2C5_BRUPA,21.507762
A0A0P6XKB2_9CHLR,12.270404
A0DD59_PARTE,5.235751
A0A0P7JN00_9MYCO,11.374107
A0A0R0V838_ACIBA,13.476439
A0A087LKF0_9RHIZ,13.923342
A0A0A9RCC7_ARUDO,6.176817
A0A0D2DW88_9EURO,13.930585
R7Y995_9ACTN,12.864376
F3AQB2_9FIRM,95.229104
M1FFL1_9TELE,65.383188
B0DAB4_LACBS,118.575688
D6P1K5_9HIV1,11.889019
A0A0V4REG3_PSEAI,48.158752
G9YPX2_9FIRM,5.604124
