HMM,Time
A0A0K2SV87_LEPSM,158.729824
A0A0Q9W122_PECCA,762.148800
Q7Z8Z3_9SACH,742.427392
A0A0D9WWX1_9ORYZ,277.672512
T1XEF6_VARPD,3956.285440
A0A072F3A4_VIBPH,487.611264
A0A0H0ZS83_9MICC,595.119232
Q115E3_TRIEI,304.332992
M1BUJ2_SOLTU,448.066688
A0A0D2RK23_GOSRA,431.161856
C8X312_DESRD,155.038016
A0A0C2AH67_9ACTN,517.321472
A0A0R1J2L2_9LACO,446.571680
A0A074JBV9_9RHOB,309.912832
A0A0M2J3I6_9ACTN,266.637408
A0A0T6KU39_PSEAI,2999.956992
A0A0P1MDT8_9BACT,346.544896
A2TKD0_9PARA,453.471584
A0A0S4HVB8_9PSED,228.566816
J3IBV8_9PSED,92.277440
A0A0P6X0X6_9CHLR,345.282624
A0A087G8L9_ARAAL,202.326000
A0A0Q7B7A2_9BURK,402.883072
C8TC02_KLEPR,296.364384
A0A0P9NSP5_PSESX,550.316672
F8S5V2_HPV67,389.895328
I4HYU4_MICAE,113.834616
A0A0V9K2F0_KLEPN,4199.452160
H4EZV6_9RHIZ,358.007520
A0A0D4ULB3_YEASX,409.055392
D7CCS3_STRBB,218.603440
V6GL22_9LEPT,355.569024
K7XKF0_9HEPC,805.285696
A0A0C6BB88_YEASX,420.656096
G5RZ68_SALET,165.894816
A0A0N4T2C5_BRUPA,281.100512
A0A0P6XKB2_9CHLR,162.309184
A0DD59_PARTE,70.561800
A0A0P7JN00_9MYCO,150.414720
A0A0R0V838_ACIBA,178.913280
A0A087LKF0_9RHIZ,183.912192
A0A0A9RCC7_ARUDO,81.191240
A0A0D2DW88_9EURO,179.771120
R7Y995_9ACTN,169.916816
F3AQB2_9FIRM,1220.426496
M1FFL1_9TELE,795.824704
B0DAB4_LACBS,1523.899904
D6P1K5_9HIV1,154.478992
A0A0V4REG3_PSEAI,621.237952
G9YPX2_9FIRM,74.439488
