HMM,Time
A0A0K2SV87_LEPSM,9.193835
A0A0Q9W122_PECCA,59.268940
Q7Z8Z3_9SACH,49.026168
A0A0D9WWX1_9ORYZ,16.498947
T1XEF6_VARPD,353.558624
A0A072F3A4_VIBPH,34.578664
A0A0H0ZS83_9MICC,43.971504
Q115E3_TRIEI,18.698624
M1BUJ2_SOLTU,24.035236
A0A0D2RK23_GOSRA,27.630088
C8X312_DESRD,9.647435
A0A0C2AH67_9ACTN,37.971744
A0A0R1J2L2_9LACO,32.766948
A0A074JBV9_9RHOB,19.339020
A0A0M2J3I6_9ACTN,16.925572
A0A0T6KU39_PSEAI,275.958208
A0A0P1MDT8_9BACT,29.264472
A2TKD0_9PARA,27.147470
A0A0S4HVB8_9PSED,14.457947
J3IBV8_9PSED,5.951008
A0A0P6X0X6_9CHLR,23.311778
A0A087G8L9_ARAAL,12.276102
A0A0Q7B7A2_9BURK,25.412596
C8TC02_KLEPR,20.628120
A0A0P9NSP5_PSESX,43.533672
F8S5V2_HPV67,23.722804
I4HYU4_MICAE,7.196095
A0A0V9K2F0_KLEPN,388.162240
H4EZV6_9RHIZ,27.653488
A0A0D4ULB3_YEASX,22.034332
D7CCS3_STRBB,13.666794
V6GL22_9LEPT,23.012452
K7XKF0_9HEPC,36.346396
A0A0C6BB88_YEASX,25.826594
G5RZ68_SALET,10.390942
A0A0N4T2C5_BRUPA,16.800554
A0A0P6XKB2_9CHLR,9.964833
A0DD59_PARTE,4.186366
A0A0P7JN00_9MYCO,9.372172
A0A0R0V838_ACIBA,10.885317
A0A087LKF0_9RHIZ,11.501134
A0A0A9RCC7_ARUDO,4.919436
A0A0D2DW88_9EURO,11.108382
R7Y995_9ACTN,10.543820
F3AQB2_9FIRM,76.016384
M1FFL1_9TELE,49.084792
B0DAB4_LACBS,107.552552
D6P1K5_9HIV1,10.647908
A0A0V4REG3_PSEAI,39.111932
G9YPX2_9FIRM,4.521732
