HMM,Time
A0A0K2SV87_LEPSM,9.641695
A0A0Q9W122_PECCA,48.959072
Q7Z8Z3_9SACH,47.682836
A0A0D9WWX1_9ORYZ,17.425092
T1XEF6_VARPD,264.964832
A0A072F3A4_VIBPH,30.982686
A0A0H0ZS83_9MICC,38.095868
Q115E3_TRIEI,19.143426
M1BUJ2_SOLTU,28.350428
A0A0D2RK23_GOSRA,27.313114
C8X312_DESRD,9.421787
A0A0C2AH67_9ACTN,32.952868
A0A0R1J2L2_9LACO,28.301792
A0A074JBV9_9RHOB,19.441580
A0A0M2J3I6_9ACTN,16.724299
A0A0T6KU39_PSEAI,203.385904
A0A0P1MDT8_9BACT,23.394932
A2TKD0_9PARA,28.830030
A0A0S4HVB8_9PSED,14.382157
J3IBV8_9PSED,5.903757
A0A0P6X0X6_9CHLR,21.666180
A0A087G8L9_ARAAL,12.554164
A0A0Q7B7A2_9BURK,25.520604
C8TC02_KLEPR,19.175576
A0A0P9NSP5_PSESX,34.969336
F8S5V2_HPV67,24.684818
I4HYU4_MICAE,7.094314
A0A0V9K2F0_KLEPN,286.746688
H4EZV6_9RHIZ,22.671118
A0A0D4ULB3_YEASX,25.818056
D7CCS3_STRBB,13.616129
V6GL22_9LEPT,22.505470
K7XKF0_9HEPC,51.952540
A0A0C6BB88_YEASX,26.600568
G5RZ68_SALET,10.264517
A0A0N4T2C5_BRUPA,17.624876
A0A0P6XKB2_9CHLR,9.946726
A0DD59_PARTE,4.314128
A0A0P7JN00_9MYCO,9.260257
A0A0R0V838_ACIBA,10.978917
A0A087LKF0_9RHIZ,11.395571
A0A0A9RCC7_ARUDO,5.060924
A0A0D2DW88_9EURO,11.352281
R7Y995_9ACTN,10.468471
F3AQB2_9FIRM,78.132112
M1FFL1_9TELE,53.946368
B0DAB4_LACBS,97.364240
D6P1K5_9HIV1,9.720685
A0A0V4REG3_PSEAI,39.645176
G9YPX2_9FIRM,4.577796
