HMM,Time
A0A0K2SV87_LEPSM,5.689978
A0A0Q9W122_PECCA,30.018874
Q7Z8Z3_9SACH,29.301732
A0A0D9WWX1_9ORYZ,10.516282
T1XEF6_VARPD,168.451904
A0A072F3A4_VIBPH,18.582800
A0A0H0ZS83_9MICC,23.324014
Q115E3_TRIEI,11.846979
M1BUJ2_SOLTU,17.272230
A0A0D2RK23_GOSRA,16.639080
C8X312_DESRD,5.820230
A0A0C2AH67_9ACTN,20.570792
A0A0R1J2L2_9LACO,17.357588
A0A074JBV9_9RHOB,11.945852
A0A0M2J3I6_9ACTN,10.286913
A0A0T6KU39_PSEAI,132.696048
A0A0P1MDT8_9BACT,14.660370
A2TKD0_9PARA,17.191742
A0A0S4HVB8_9PSED,8.927029
J3IBV8_9PSED,3.618417
A0A0P6X0X6_9CHLR,13.352934
A0A087G8L9_ARAAL,7.826203
A0A0Q7B7A2_9BURK,15.705540
C8TC02_KLEPR,12.115038
A0A0P9NSP5_PSESX,21.753856
F8S5V2_HPV67,15.054258
I4HYU4_MICAE,4.438322
A0A0V9K2F0_KLEPN,185.557504
H4EZV6_9RHIZ,13.659036
A0A0D4ULB3_YEASX,15.772603
D7CCS3_STRBB,8.391849
V6GL22_9LEPT,13.823440
K7XKF0_9HEPC,32.183096
A0A0C6BB88_YEASX,16.257639
G5RZ68_SALET,6.439956
A0A0N4T2C5_BRUPA,10.856480
A0A0P6XKB2_9CHLR,6.183221
A0DD59_PARTE,2.693886
A0A0P7JN00_9MYCO,5.712596
A0A0R0V838_ACIBA,6.852034
A0A087LKF0_9RHIZ,7.112859
A0A0A9RCC7_ARUDO,3.085921
A0A0D2DW88_9EURO,7.080266
R7Y995_9ACTN,6.565839
F3AQB2_9FIRM,47.816980
M1FFL1_9TELE,32.889504
B0DAB4_LACBS,60.194636
D6P1K5_9HIV1,6.070822
A0A0V4REG3_PSEAI,24.171280
G9YPX2_9FIRM,2.803582
