HMM,Time
A0A0K2SV87_LEPSM,5.940877
A0A0Q9W122_PECCA,30.979798
Q7Z8Z3_9SACH,30.797516
A0A0D9WWX1_9ORYZ,10.968366
T1XEF6_VARPD,173.829072
A0A072F3A4_VIBPH,19.950574
A0A0H0ZS83_9MICC,24.426564
Q115E3_TRIEI,12.248222
M1BUJ2_SOLTU,17.979532
A0A0D2RK23_GOSRA,17.244280
C8X312_DESRD,5.982856
A0A0C2AH67_9ACTN,20.925524
A0A0R1J2L2_9LACO,17.824040
A0A074JBV9_9RHOB,12.368218
A0A0M2J3I6_9ACTN,10.671906
A0A0T6KU39_PSEAI,132.889216
A0A0P1MDT8_9BACT,15.357664
A2TKD0_9PARA,17.874400
A0A0S4HVB8_9PSED,9.170231
J3IBV8_9PSED,3.752875
A0A0P6X0X6_9CHLR,13.717981
A0A087G8L9_ARAAL,8.008358
A0A0Q7B7A2_9BURK,15.798462
C8TC02_KLEPR,12.361371
A0A0P9NSP5_PSESX,22.378074
F8S5V2_HPV67,15.467095
I4HYU4_MICAE,4.516420
A0A0V9K2F0_KLEPN,193.316000
H4EZV6_9RHIZ,14.482220
A0A0D4ULB3_YEASX,16.311123
D7CCS3_STRBB,8.648731
V6GL22_9LEPT,14.346105
K7XKF0_9HEPC,34.254240
A0A0C6BB88_YEASX,16.463074
G5RZ68_SALET,6.412712
A0A0N4T2C5_BRUPA,11.202553
A0A0P6XKB2_9CHLR,6.392401
A0DD59_PARTE,2.705163
A0A0P7JN00_9MYCO,5.760606
A0A0R0V838_ACIBA,6.992412
A0A087LKF0_9RHIZ,7.263769
A0A0A9RCC7_ARUDO,3.116512
A0A0D2DW88_9EURO,7.185747
R7Y995_9ACTN,6.751869
F3AQB2_9FIRM,48.414364
M1FFL1_9TELE,36.796376
B0DAB4_LACBS,61.616220
D6P1K5_9HIV1,6.130002
A0A0V4REG3_PSEAI,24.617512
G9YPX2_9FIRM,2.909319
