HMM,Time
A0A0K2SV87_LEPSM,27.633876
A0A0Q9W122_PECCA,135.675888
Q7Z8Z3_9SACH,131.638480
A0A0D9WWX1_9ORYZ,48.777116
T1XEF6_VARPD,709.205888
A0A072F3A4_VIBPH,86.244360
A0A0H0ZS83_9MICC,105.728832
Q115E3_TRIEI,53.655476
M1BUJ2_SOLTU,79.019024
A0A0D2RK23_GOSRA,76.188152
C8X312_DESRD,26.741042
A0A0C2AH67_9ACTN,91.905760
A0A0R1J2L2_9LACO,78.816792
A0A074JBV9_9RHOB,54.619320
A0A0M2J3I6_9ACTN,47.069424
A0A0T6KU39_PSEAI,541.445440
A0A0P1MDT8_9BACT,62.377296
A2TKD0_9PARA,80.525400
A0A0S4HVB8_9PSED,40.272856
J3IBV8_9PSED,16.514203
A0A0P6X0X6_9CHLR,60.693312
A0A087G8L9_ARAAL,35.398852
A0A0Q7B7A2_9BURK,71.322224
C8TC02_KLEPR,52.831000
A0A0P9NSP5_PSESX,97.407032
F8S5V2_HPV67,69.055928
I4HYU4_MICAE,20.062232
A0A0V9K2F0_KLEPN,763.703232
H4EZV6_9RHIZ,62.826440
A0A0D4ULB3_YEASX,72.293776
D7CCS3_STRBB,38.409568
V6GL22_9LEPT,62.773476
K7XKF0_9HEPC,143.320448
A0A0C6BB88_YEASX,74.226224
G5RZ68_SALET,29.033776
A0A0N4T2C5_BRUPA,49.513972
A0A0P6XKB2_9CHLR,28.189730
A0DD59_PARTE,12.325517
A0A0P7JN00_9MYCO,26.329168
A0A0R0V838_ACIBA,31.101816
A0A087LKF0_9RHIZ,32.226752
A0A0A9RCC7_ARUDO,14.264106
A0A0D2DW88_9EURO,32.281050
R7Y995_9ACTN,29.624544
F3AQB2_9FIRM,217.374400
M1FFL1_9TELE,141.120336
B0DAB4_LACBS,271.676384
D6P1K5_9HIV1,27.176604
A0A0V4REG3_PSEAI,110.366248
G9YPX2_9FIRM,12.988773
