HMM,Time
A0A0K2SV87_LEPSM,22.816730
A0A0Q9W122_PECCA,138.697248
Q7Z8Z3_9SACH,113.702352
A0A0D9WWX1_9ORYZ,39.096636
T1XEF6_VARPD,760.301568
A0A072F3A4_VIBPH,82.973496
A0A0H0ZS83_9MICC,102.048080
Q115E3_TRIEI,43.536616
M1BUJ2_SOLTU,56.393376
A0A0D2RK23_GOSRA,65.704660
C8X312_DESRD,22.630876
A0A0C2AH67_9ACTN,88.513616
A0A0R1J2L2_9LACO,77.520928
A0A074JBV9_9RHOB,45.876080
A0A0M2J3I6_9ACTN,39.931076
A0A0T6KU39_PSEAI,579.334208
A0A0P1MDT8_9BACT,57.202428
A2TKD0_9PARA,66.125332
A0A0S4HVB8_9PSED,34.228244
J3IBV8_9PSED,14.011155
A0A0P6X0X6_9CHLR,54.543908
A0A087G8L9_ARAAL,29.043408
A0A0Q7B7A2_9BURK,59.775196
C8TC02_KLEPR,47.359492
A0A0P9NSP5_PSESX,102.453472
F8S5V2_HPV67,56.858076
I4HYU4_MICAE,17.017262
A0A0V9K2F0_KLEPN,816.236160
H4EZV6_9RHIZ,59.671792
A0A0D4ULB3_YEASX,53.443544
D7CCS3_STRBB,32.459400
V6GL22_9LEPT,53.821128
K7XKF0_9HEPC,85.464936
A0A0C6BB88_YEASX,61.596280
G5RZ68_SALET,24.472384
A0A0N4T2C5_BRUPA,39.952284
A0A0P6XKB2_9CHLR,23.559668
A0DD59_PARTE,10.258466
A0A0P7JN00_9MYCO,22.299224
A0A0R0V838_ACIBA,26.006154
A0A087LKF0_9RHIZ,27.201952
A0A0A9RCC7_ARUDO,11.877989
A0A0D2DW88_9EURO,26.331230
R7Y995_9ACTN,25.176328
F3AQB2_9FIRM,180.664256
M1FFL1_9TELE,106.875752
B0DAB4_LACBS,256.495136
D6P1K5_9HIV1,25.336340
A0A0V4REG3_PSEAI,93.922168
G9YPX2_9FIRM,10.807889
