HMM,Time
A0A0K2SV87_LEPSM,7.402139
A0A0Q9W122_PECCA,40.493572
Q7Z8Z3_9SACH,38.373760
A0A0D9WWX1_9ORYZ,13.412357
T1XEF6_VARPD,207.555104
A0A072F3A4_VIBPH,24.764176
A0A0H0ZS83_9MICC,29.375896
Q115E3_TRIEI,14.808615
M1BUJ2_SOLTU,21.885192
A0A0D2RK23_GOSRA,21.094396
C8X312_DESRD,7.290356
A0A0C2AH67_9ACTN,27.993308
A0A0R1J2L2_9LACO,21.818608
A0A074JBV9_9RHOB,15.016293
A0A0M2J3I6_9ACTN,12.866646
A0A0T6KU39_PSEAI,165.759744
A0A0P1MDT8_9BACT,22.096356
A2TKD0_9PARA,22.219700
A0A0S4HVB8_9PSED,11.137543
J3IBV8_9PSED,4.532615
A0A0P6X0X6_9CHLR,16.744997
A0A087G8L9_ARAAL,9.693933
A0A0Q7B7A2_9BURK,19.685696
C8TC02_KLEPR,14.936943
A0A0P9NSP5_PSESX,27.105624
F8S5V2_HPV67,18.991658
I4HYU4_MICAE,5.446375
A0A0V9K2F0_KLEPN,236.353872
H4EZV6_9RHIZ,17.613384
A0A0D4ULB3_YEASX,19.929028
D7CCS3_STRBB,10.600320
V6GL22_9LEPT,17.340638
K7XKF0_9HEPC,40.161336
A0A0C6BB88_YEASX,20.486496
G5RZ68_SALET,7.944866
A0A0N4T2C5_BRUPA,13.585243
A0A0P6XKB2_9CHLR,7.707515
A0DD59_PARTE,3.353934
A0A0P7JN00_9MYCO,7.199501
A0A0R0V838_ACIBA,8.524015
A0A087LKF0_9RHIZ,8.807567
A0A0A9RCC7_ARUDO,3.906786
A0A0D2DW88_9EURO,8.795762
R7Y995_9ACTN,8.103433
F3AQB2_9FIRM,60.124720
M1FFL1_9TELE,40.267064
B0DAB4_LACBS,75.024104
D6P1K5_9HIV1,7.585766
A0A0V4REG3_PSEAI,30.502120
G9YPX2_9FIRM,3.555986
