HMM,Time
A0A0K2SV87_LEPSM,19.178332
A0A0Q9W122_PECCA,94.548928
Q7Z8Z3_9SACH,91.510616
A0A0D9WWX1_9ORYZ,33.931496
T1XEF6_VARPD,501.494464
A0A072F3A4_VIBPH,59.827760
A0A0H0ZS83_9MICC,73.885672
Q115E3_TRIEI,37.423920
M1BUJ2_SOLTU,55.044684
A0A0D2RK23_GOSRA,53.122180
C8X312_DESRD,18.503768
A0A0C2AH67_9ACTN,63.738400
A0A0R1J2L2_9LACO,54.912192
A0A074JBV9_9RHOB,37.925880
A0A0M2J3I6_9ACTN,32.804102
A0A0T6KU39_PSEAI,382.512704
A0A0P1MDT8_9BACT,43.845084
A2TKD0_9PARA,55.990100
A0A0S4HVB8_9PSED,28.107706
J3IBV8_9PSED,11.414075
A0A0P6X0X6_9CHLR,42.167256
A0A087G8L9_ARAAL,24.566540
A0A0Q7B7A2_9BURK,49.677652
C8TC02_KLEPR,36.785772
A0A0P9NSP5_PSESX,67.893528
F8S5V2_HPV67,47.952652
I4HYU4_MICAE,13.889275
A0A0V9K2F0_KLEPN,531.010752
H4EZV6_9RHIZ,43.879800
A0A0D4ULB3_YEASX,50.265948
D7CCS3_STRBB,26.684490
V6GL22_9LEPT,43.895948
K7XKF0_9HEPC,100.259400
A0A0C6BB88_YEASX,51.627620
G5RZ68_SALET,20.095140
A0A0N4T2C5_BRUPA,34.321860
A0A0P6XKB2_9CHLR,19.661260
A0DD59_PARTE,8.533739
A0A0P7JN00_9MYCO,18.316706
A0A0R0V838_ACIBA,21.610140
A0A087LKF0_9RHIZ,22.437434
A0A0A9RCC7_ARUDO,9.916444
A0A0D2DW88_9EURO,22.406636
R7Y995_9ACTN,20.621686
F3AQB2_9FIRM,151.091088
M1FFL1_9TELE,98.434256
B0DAB4_LACBS,188.403280
D6P1K5_9HIV1,18.972700
A0A0V4REG3_PSEAI,77.136176
G9YPX2_9FIRM,9.032213
