HMM,Time
A0A0K2SV87_LEPSM,6.217809
A0A0Q9W122_PECCA,32.082806
Q7Z8Z3_9SACH,31.305706
A0A0D9WWX1_9ORYZ,11.256550
T1XEF6_VARPD,179.651632
A0A072F3A4_VIBPH,20.309366
A0A0H0ZS83_9MICC,24.841804
Q115E3_TRIEI,12.578037
M1BUJ2_SOLTU,18.463224
A0A0D2RK23_GOSRA,17.972612
C8X312_DESRD,6.238253
A0A0C2AH67_9ACTN,21.727140
A0A0R1J2L2_9LACO,18.946510
A0A074JBV9_9RHOB,12.834673
A0A0M2J3I6_9ACTN,10.903013
A0A0T6KU39_PSEAI,138.726160
A0A0P1MDT8_9BACT,15.793859
A2TKD0_9PARA,18.660052
A0A0S4HVB8_9PSED,9.416054
J3IBV8_9PSED,3.950701
A0A0P6X0X6_9CHLR,14.315910
A0A087G8L9_ARAAL,8.392979
A0A0Q7B7A2_9BURK,16.546608
C8TC02_KLEPR,12.775228
A0A0P9NSP5_PSESX,22.927996
F8S5V2_HPV67,16.141401
I4HYU4_MICAE,4.590899
A0A0V9K2F0_KLEPN,197.569152
H4EZV6_9RHIZ,14.878536
A0A0D4ULB3_YEASX,16.754101
D7CCS3_STRBB,8.911101
V6GL22_9LEPT,14.638161
K7XKF0_9HEPC,34.270556
A0A0C6BB88_YEASX,17.270780
G5RZ68_SALET,6.799484
A0A0N4T2C5_BRUPA,11.534098
A0A0P6XKB2_9CHLR,6.635151
A0DD59_PARTE,2.841058
A0A0P7JN00_9MYCO,6.266376
A0A0R0V838_ACIBA,7.298288
A0A087LKF0_9RHIZ,7.494578
A0A0A9RCC7_ARUDO,3.422021
A0A0D2DW88_9EURO,7.498066
R7Y995_9ACTN,6.987419
F3AQB2_9FIRM,51.344824
M1FFL1_9TELE,34.686768
B0DAB4_LACBS,64.743884
D6P1K5_9HIV1,6.619200
A0A0V4REG3_PSEAI,26.172542
G9YPX2_9FIRM,3.048089
