HMM,Time
A0A0K2SV87_LEPSM,2.318929
A0A0Q9W122_PECCA,19.213176
Q7Z8Z3_9SACH,13.389144
A0A0D9WWX1_9ORYZ,4.101405
T1XEF6_VARPD,102.341560
A0A072F3A4_VIBPH,9.760485
A0A0H0ZS83_9MICC,12.012408
Q115E3_TRIEI,4.629208
M1BUJ2_SOLTU,5.839789
A0A0D2RK23_GOSRA,6.830378
C8X312_DESRD,2.365438
A0A0C2AH67_9ACTN,11.277281
A0A0R1J2L2_9LACO,8.224291
A0A074JBV9_9RHOB,4.867883
A0A0M2J3I6_9ACTN,4.201535
A0A0T6KU39_PSEAI,86.706312
A0A0P1MDT8_9BACT,11.663484
A2TKD0_9PARA,6.850184
A0A0S4HVB8_9PSED,3.600771
J3IBV8_9PSED,1.471495
A0A0P6X0X6_9CHLR,5.821272
A0A087G8L9_ARAAL,3.067072
A0A0Q7B7A2_9BURK,6.164773
C8TC02_KLEPR,7.052322
A0A0P9NSP5_PSESX,12.517165
F8S5V2_HPV67,5.869995
I4HYU4_MICAE,1.813760
A0A0V9K2F0_KLEPN,115.512896
H4EZV6_9RHIZ,7.656113
A0A0D4ULB3_YEASX,5.630044
D7CCS3_STRBB,3.379203
V6GL22_9LEPT,5.820077
K7XKF0_9HEPC,8.886804
A0A0C6BB88_YEASX,6.412844
G5RZ68_SALET,2.638803
A0A0N4T2C5_BRUPA,4.159843
A0A0P6XKB2_9CHLR,2.527347
A0DD59_PARTE,1.098791
A0A0P7JN00_9MYCO,2.363069
A0A0R0V838_ACIBA,2.736433
A0A087LKF0_9RHIZ,2.915680
A0A0A9RCC7_ARUDO,1.275242
A0A0D2DW88_9EURO,2.833389
R7Y995_9ACTN,2.657582
F3AQB2_9FIRM,19.132452
M1FFL1_9TELE,11.918337
B0DAB4_LACBS,27.152484
D6P1K5_9HIV1,2.696107
A0A0V4REG3_PSEAI,9.829204
G9YPX2_9FIRM,1.183893
