HMM,Time
A0A0K2SV87_LEPSM,8.353538
A0A0Q9W122_PECCA,43.777560
Q7Z8Z3_9SACH,42.675304
A0A0D9WWX1_9ORYZ,15.159737
T1XEF6_VARPD,225.028352
A0A072F3A4_VIBPH,27.041808
A0A0H0ZS83_9MICC,33.241054
Q115E3_TRIEI,16.736993
M1BUJ2_SOLTU,24.722644
A0A0D2RK23_GOSRA,23.820416
C8X312_DESRD,8.211865
A0A0C2AH67_9ACTN,28.877388
A0A0R1J2L2_9LACO,24.675068
A0A074JBV9_9RHOB,16.982214
A0A0M2J3I6_9ACTN,14.595871
A0A0T6KU39_PSEAI,170.451776
A0A0P1MDT8_9BACT,20.676876
A2TKD0_9PARA,25.136442
A0A0S4HVB8_9PSED,12.560509
J3IBV8_9PSED,5.168648
A0A0P6X0X6_9CHLR,18.903902
A0A087G8L9_ARAAL,10.984853
A0A0Q7B7A2_9BURK,22.257488
C8TC02_KLEPR,16.820982
A0A0P9NSP5_PSESX,30.627742
F8S5V2_HPV67,21.459804
I4HYU4_MICAE,6.181324
A0A0V9K2F0_KLEPN,241.895088
H4EZV6_9RHIZ,19.809888
A0A0D4ULB3_YEASX,22.552410
D7CCS3_STRBB,11.905154
V6GL22_9LEPT,19.642454
K7XKF0_9HEPC,45.305308
A0A0C6BB88_YEASX,23.171588
G5RZ68_SALET,8.997313
A0A0N4T2C5_BRUPA,15.358625
A0A0P6XKB2_9CHLR,8.773721
A0DD59_PARTE,3.755716
A0A0P7JN00_9MYCO,8.150343
A0A0R0V838_ACIBA,9.590864
A0A087LKF0_9RHIZ,9.952017
A0A0A9RCC7_ARUDO,4.420474
A0A0D2DW88_9EURO,9.946286
R7Y995_9ACTN,9.169806
F3AQB2_9FIRM,68.041720
M1FFL1_9TELE,45.159040
B0DAB4_LACBS,84.715224
D6P1K5_9HIV1,8.501919
A0A0V4REG3_PSEAI,34.503232
G9YPX2_9FIRM,4.017201
