HMM,Time
A0A0K2SV87_LEPSM,0.681467
A0A0Q9W122_PECCA,4.781273
Q7Z8Z3_9SACH,3.876636
A0A0D9WWX1_9ORYZ,1.160869
T1XEF6_VARPD,40.853376
A0A072F3A4_VIBPH,2.786317
A0A0H0ZS83_9MICC,3.323146
Q115E3_TRIEI,1.430925
M1BUJ2_SOLTU,1.713189
A0A0D2RK23_GOSRA,2.004144
C8X312_DESRD,0.697648
A0A0C2AH67_9ACTN,3.166565
A0A0R1J2L2_9LACO,2.409383
A0A074JBV9_9RHOB,1.400932
A0A0M2J3I6_9ACTN,1.236601
A0A0T6KU39_PSEAI,38.425884
A0A0P1MDT8_9BACT,3.341300
A2TKD0_9PARA,1.941748
A0A0S4HVB8_9PSED,1.030809
J3IBV8_9PSED,0.502813
A0A0P6X0X6_9CHLR,1.735825
A0A087G8L9_ARAAL,0.934487
A0A0Q7B7A2_9BURK,1.787124
C8TC02_KLEPR,1.993848
A0A0P9NSP5_PSESX,3.550719
F8S5V2_HPV67,1.703921
I4HYU4_MICAE,0.592192
A0A0V9K2F0_KLEPN,47.533064
H4EZV6_9RHIZ,2.204855
A0A0D4ULB3_YEASX,1.609754
D7CCS3_STRBB,0.980940
V6GL22_9LEPT,1.789894
K7XKF0_9HEPC,2.530566
A0A0C6BB88_YEASX,1.847880
G5RZ68_SALET,0.769011
A0A0N4T2C5_BRUPA,1.187070
A0A0P6XKB2_9CHLR,0.828055
A0DD59_PARTE,0.344078
A0A0P7JN00_9MYCO,0.697476
A0A0R0V838_ACIBA,0.818678
A0A087LKF0_9RHIZ,0.821435
A0A0A9RCC7_ARUDO,0.425398
A0A0D2DW88_9EURO,0.834208
R7Y995_9ACTN,0.762777
F3AQB2_9FIRM,5.524514
M1FFL1_9TELE,3.579457
B0DAB4_LACBS,7.813534
D6P1K5_9HIV1,0.830313
A0A0V4REG3_PSEAI,2.854046
G9YPX2_9FIRM,0.391172
