HMM,Time
A0A0K2SV87_LEPSM,5.861812
A0A0Q9W122_PECCA,30.305184
Q7Z8Z3_9SACH,29.892254
A0A0D9WWX1_9ORYZ,10.646568
T1XEF6_VARPD,175.206400
A0A072F3A4_VIBPH,19.092674
A0A0H0ZS83_9MICC,24.196176
Q115E3_TRIEI,12.215779
M1BUJ2_SOLTU,17.970216
A0A0D2RK23_GOSRA,16.956478
C8X312_DESRD,5.927807
A0A0C2AH67_9ACTN,21.076156
A0A0R1J2L2_9LACO,17.579058
A0A074JBV9_9RHOB,12.255729
A0A0M2J3I6_9ACTN,10.533404
A0A0T6KU39_PSEAI,134.157000
A0A0P1MDT8_9BACT,15.069392
A2TKD0_9PARA,17.984220
A0A0S4HVB8_9PSED,8.988682
J3IBV8_9PSED,3.690308
A0A0P6X0X6_9CHLR,13.734473
A0A087G8L9_ARAAL,7.884114
A0A0Q7B7A2_9BURK,16.080052
C8TC02_KLEPR,12.293400
A0A0P9NSP5_PSESX,22.125536
F8S5V2_HPV67,15.351525
I4HYU4_MICAE,4.499475
A0A0V9K2F0_KLEPN,190.500768
H4EZV6_9RHIZ,13.967670
A0A0D4ULB3_YEASX,16.188087
D7CCS3_STRBB,8.643593
V6GL22_9LEPT,14.135452
K7XKF0_9HEPC,32.971016
A0A0C6BB88_YEASX,16.740519
G5RZ68_SALET,6.618361
A0A0N4T2C5_BRUPA,11.103343
A0A0P6XKB2_9CHLR,6.294740
A0DD59_PARTE,2.696899
A0A0P7JN00_9MYCO,5.857406
A0A0R0V838_ACIBA,6.956924
A0A087LKF0_9RHIZ,7.234323
A0A0A9RCC7_ARUDO,3.162640
A0A0D2DW88_9EURO,7.205352
R7Y995_9ACTN,6.674126
F3AQB2_9FIRM,49.216024
M1FFL1_9TELE,33.429650
B0DAB4_LACBS,62.131752
D6P1K5_9HIV1,6.301689
A0A0V4REG3_PSEAI,24.908384
G9YPX2_9FIRM,2.879633
