HMM,Time
A0A0K2SV87_LEPSM,36.579576
A0A0Q9W122_PECCA,220.128064
Q7Z8Z3_9SACH,181.121600
A0A0D9WWX1_9ORYZ,62.449840
T1XEF6_VARPD,1206.183168
A0A072F3A4_VIBPH,132.630416
A0A0H0ZS83_9MICC,160.789536
Q115E3_TRIEI,69.631728
M1BUJ2_SOLTU,90.102264
A0A0D2RK23_GOSRA,105.039256
C8X312_DESRD,36.318816
A0A0C2AH67_9ACTN,140.729344
A0A0R1J2L2_9LACO,123.211752
A0A074JBV9_9RHOB,73.193936
A0A0M2J3I6_9ACTN,63.787504
A0A0T6KU39_PSEAI,916.556032
A0A0P1MDT8_9BACT,89.019296
A2TKD0_9PARA,105.572088
A0A0S4HVB8_9PSED,54.635376
J3IBV8_9PSED,22.434224
A0A0P6X0X6_9CHLR,86.955120
A0A087G8L9_ARAAL,46.368216
A0A0Q7B7A2_9BURK,95.384960
C8TC02_KLEPR,74.724168
A0A0P9NSP5_PSESX,162.223408
F8S5V2_HPV67,90.496048
I4HYU4_MICAE,26.959540
A0A0V9K2F0_KLEPN,1288.284032
H4EZV6_9RHIZ,94.249648
A0A0D4ULB3_YEASX,85.381720
D7CCS3_STRBB,51.846176
V6GL22_9LEPT,85.619656
K7XKF0_9HEPC,136.562928
A0A0C6BB88_YEASX,97.777296
G5RZ68_SALET,38.919028
A0A0N4T2C5_BRUPA,63.812024
A0A0P6XKB2_9CHLR,37.699052
A0DD59_PARTE,16.492816
A0A0P7JN00_9MYCO,35.676004
A0A0R0V838_ACIBA,41.693996
A0A087LKF0_9RHIZ,43.658100
A0A0A9RCC7_ARUDO,19.148752
A0A0D2DW88_9EURO,42.274184
R7Y995_9ACTN,40.205652
F3AQB2_9FIRM,287.796512
M1FFL1_9TELE,169.241152
B0DAB4_LACBS,407.881600
D6P1K5_9HIV1,40.382828
A0A0V4REG3_PSEAI,149.482560
G9YPX2_9FIRM,17.425758
