HMM,Time
A0A0K2SV87_LEPSM,1.557949
A0A0Q9W122_PECCA,11.908729
Q7Z8Z3_9SACH,9.677253
A0A0D9WWX1_9ORYZ,2.684058
T1XEF6_VARPD,72.946800
A0A072F3A4_VIBPH,6.684286
A0A0H0ZS83_9MICC,8.341791
Q115E3_TRIEI,3.117933
M1BUJ2_SOLTU,3.977276
A0A0D2RK23_GOSRA,4.586352
C8X312_DESRD,1.645789
A0A0C2AH67_9ACTN,7.802357
A0A0R1J2L2_9LACO,5.765454
A0A074JBV9_9RHOB,3.249780
A0A0M2J3I6_9ACTN,2.826564
A0A0T6KU39_PSEAI,62.870372
A0A0P1MDT8_9BACT,10.215236
A2TKD0_9PARA,4.546445
A0A0S4HVB8_9PSED,2.406999
J3IBV8_9PSED,0.993820
A0A0P6X0X6_9CHLR,3.928890
A0A087G8L9_ARAAL,2.088440
A0A0Q7B7A2_9BURK,4.103054
C8TC02_KLEPR,6.643633
A0A0P9NSP5_PSESX,8.519758
F8S5V2_HPV67,3.881700
I4HYU4_MICAE,1.265554
A0A0V9K2F0_KLEPN,83.889816
H4EZV6_9RHIZ,5.053368
A0A0D4ULB3_YEASX,3.787305
D7CCS3_STRBB,2.262416
V6GL22_9LEPT,4.229271
K7XKF0_9HEPC,5.909070
A0A0C6BB88_YEASX,4.263372
G5RZ68_SALET,1.790267
A0A0N4T2C5_BRUPA,2.801605
A0A0P6XKB2_9CHLR,1.664439
A0DD59_PARTE,0.743495
A0A0P7JN00_9MYCO,1.594480
A0A0R0V838_ACIBA,1.852557
A0A087LKF0_9RHIZ,1.919234
A0A0A9RCC7_ARUDO,0.845881
A0A0D2DW88_9EURO,1.897387
R7Y995_9ACTN,1.768385
F3AQB2_9FIRM,12.584662
M1FFL1_9TELE,8.399895
B0DAB4_LACBS,18.018576
D6P1K5_9HIV1,1.828051
A0A0V4REG3_PSEAI,6.507314
G9YPX2_9FIRM,0.816602
