HMM,Time
A0A0K2SV87_LEPSM,14.673841
A0A0Q9W122_PECCA,91.342400
Q7Z8Z3_9SACH,75.175704
A0A0D9WWX1_9ORYZ,25.523540
T1XEF6_VARPD,508.178272
A0A072F3A4_VIBPH,54.438012
A0A0H0ZS83_9MICC,67.464992
Q115E3_TRIEI,28.574940
M1BUJ2_SOLTU,37.028184
A0A0D2RK23_GOSRA,43.256220
C8X312_DESRD,14.766409
A0A0C2AH67_9ACTN,58.431988
A0A0R1J2L2_9LACO,50.994052
A0A074JBV9_9RHOB,29.924724
A0A0M2J3I6_9ACTN,26.119112
A0A0T6KU39_PSEAI,386.025376
A0A0P1MDT8_9BACT,38.771240
A2TKD0_9PARA,43.365236
A0A0S4HVB8_9PSED,22.432556
J3IBV8_9PSED,9.055821
A0A0P6X0X6_9CHLR,35.756576
A0A087G8L9_ARAAL,18.905002
A0A0Q7B7A2_9BURK,39.155348
C8TC02_KLEPR,31.334664
A0A0P9NSP5_PSESX,67.221248
F8S5V2_HPV67,37.197640
I4HYU4_MICAE,10.964621
A0A0V9K2F0_KLEPN,544.567040
H4EZV6_9RHIZ,39.226672
A0A0D4ULB3_YEASX,35.063160
D7CCS3_STRBB,21.133278
V6GL22_9LEPT,35.312852
K7XKF0_9HEPC,55.970140
A0A0C6BB88_YEASX,40.317396
G5RZ68_SALET,15.915867
A0A0N4T2C5_BRUPA,26.041208
A0A0P6XKB2_9CHLR,15.318982
A0DD59_PARTE,6.657070
A0A0P7JN00_9MYCO,14.495128
A0A0R0V838_ACIBA,16.921844
A0A087LKF0_9RHIZ,17.752116
A0A0A9RCC7_ARUDO,7.688159
A0A0D2DW88_9EURO,17.145368
R7Y995_9ACTN,16.386745
F3AQB2_9FIRM,118.876176
M1FFL1_9TELE,70.956304
B0DAB4_LACBS,168.184800
D6P1K5_9HIV1,16.590803
A0A0V4REG3_PSEAI,61.641128
G9YPX2_9FIRM,7.019757
