HMM,Time
A0A0K2SV87_LEPSM,10.483703
A0A0Q9W122_PECCA,66.077024
Q7Z8Z3_9SACH,54.133156
A0A0D9WWX1_9ORYZ,18.420760
T1XEF6_VARPD,397.561664
A0A072F3A4_VIBPH,39.795684
A0A0H0ZS83_9MICC,50.998768
Q115E3_TRIEI,20.821712
M1BUJ2_SOLTU,26.926134
A0A0D2RK23_GOSRA,30.949232
C8X312_DESRD,10.636630
A0A0C2AH67_9ACTN,43.930168
A0A0R1J2L2_9LACO,37.442148
A0A074JBV9_9RHOB,21.428410
A0A0M2J3I6_9ACTN,18.691372
A0A0T6KU39_PSEAI,301.240032
A0A0P1MDT8_9BACT,36.928572
A2TKD0_9PARA,30.943790
A0A0S4HVB8_9PSED,16.018360
J3IBV8_9PSED,6.711614
A0A0P6X0X6_9CHLR,26.174848
A0A087G8L9_ARAAL,13.500712
A0A0Q7B7A2_9BURK,28.016744
C8TC02_KLEPR,24.252936
A0A0P9NSP5_PSESX,49.788792
F8S5V2_HPV67,26.627212
I4HYU4_MICAE,7.926889
A0A0V9K2F0_KLEPN,432.255584
H4EZV6_9RHIZ,31.313160
A0A0D4ULB3_YEASX,25.112062
D7CCS3_STRBB,15.429492
V6GL22_9LEPT,25.930392
K7XKF0_9HEPC,40.068892
A0A0C6BB88_YEASX,28.847580
G5RZ68_SALET,11.522755
A0A0N4T2C5_BRUPA,18.802216
A0A0P6XKB2_9CHLR,11.049727
A0DD59_PARTE,4.766820
A0A0P7JN00_9MYCO,10.466236
A0A0R0V838_ACIBA,12.133573
A0A087LKF0_9RHIZ,12.656735
A0A0A9RCC7_ARUDO,5.555911
A0A0D2DW88_9EURO,12.309485
R7Y995_9ACTN,11.744933
F3AQB2_9FIRM,84.951496
M1FFL1_9TELE,52.309040
B0DAB4_LACBS,120.282984
D6P1K5_9HIV1,11.897312
A0A0V4REG3_PSEAI,44.161368
G9YPX2_9FIRM,5.052191
