HMM,Time
A0A0K2SV87_LEPSM,32.517402
A0A0Q9W122_PECCA,195.554000
Q7Z8Z3_9SACH,160.995104
A0A0D9WWX1_9ORYZ,55.408780
T1XEF6_VARPD,1071.255296
A0A072F3A4_VIBPH,116.852696
A0A0H0ZS83_9MICC,143.170416
Q115E3_TRIEI,61.664344
M1BUJ2_SOLTU,80.121184
A0A0D2RK23_GOSRA,92.448504
C8X312_DESRD,32.226016
A0A0C2AH67_9ACTN,125.470200
A0A0R1J2L2_9LACO,109.443448
A0A074JBV9_9RHOB,64.809312
A0A0M2J3I6_9ACTN,56.544192
A0A0T6KU39_PSEAI,813.898496
A0A0P1MDT8_9BACT,79.499888
A2TKD0_9PARA,93.630776
A0A0S4HVB8_9PSED,48.451712
J3IBV8_9PSED,19.818674
A0A0P6X0X6_9CHLR,77.186736
A0A087G8L9_ARAAL,41.140040
A0A0Q7B7A2_9BURK,84.582608
C8TC02_KLEPR,66.670708
A0A0P9NSP5_PSESX,144.045840
F8S5V2_HPV67,80.214856
I4HYU4_MICAE,24.101368
A0A0V9K2F0_KLEPN,1144.631296
H4EZV6_9RHIZ,83.911696
A0A0D4ULB3_YEASX,75.724472
D7CCS3_STRBB,46.075392
V6GL22_9LEPT,76.276760
K7XKF0_9HEPC,120.635160
A0A0C6BB88_YEASX,87.079976
G5RZ68_SALET,34.550996
A0A0N4T2C5_BRUPA,56.496372
A0A0P6XKB2_9CHLR,33.581332
A0DD59_PARTE,14.632433
A0A0P7JN00_9MYCO,31.704116
A0A0R0V838_ACIBA,36.872776
A0A087LKF0_9RHIZ,38.603632
A0A0A9RCC7_ARUDO,16.909000
A0A0D2DW88_9EURO,37.556768
R7Y995_9ACTN,35.862336
F3AQB2_9FIRM,255.988720
M1FFL1_9TELE,150.302048
B0DAB4_LACBS,361.333216
D6P1K5_9HIV1,35.915284
A0A0V4REG3_PSEAI,132.514568
G9YPX2_9FIRM,15.453579
