HMM,Time
A0A0K2SV87_LEPSM,15.503270
A0A0Q9W122_PECCA,96.127472
Q7Z8Z3_9SACH,78.985104
A0A0D9WWX1_9ORYZ,26.859960
T1XEF6_VARPD,533.105536
A0A072F3A4_VIBPH,57.262568
A0A0H0ZS83_9MICC,70.886480
Q115E3_TRIEI,30.123360
M1BUJ2_SOLTU,38.976412
A0A0D2RK23_GOSRA,45.482528
C8X312_DESRD,15.490835
A0A0C2AH67_9ACTN,61.398068
A0A0R1J2L2_9LACO,53.728904
A0A074JBV9_9RHOB,31.490978
A0A0M2J3I6_9ACTN,27.504150
A0A0T6KU39_PSEAI,405.024960
A0A0P1MDT8_9BACT,40.526968
A2TKD0_9PARA,45.706936
A0A0S4HVB8_9PSED,23.586558
J3IBV8_9PSED,9.558220
A0A0P6X0X6_9CHLR,37.634652
A0A087G8L9_ARAAL,19.823624
A0A0Q7B7A2_9BURK,41.209368
C8TC02_KLEPR,32.736552
A0A0P9NSP5_PSESX,70.734608
F8S5V2_HPV67,39.148236
I4HYU4_MICAE,11.634441
A0A0V9K2F0_KLEPN,571.622080
H4EZV6_9RHIZ,41.305544
A0A0D4ULB3_YEASX,36.822884
D7CCS3_STRBB,22.350676
V6GL22_9LEPT,37.191184
K7XKF0_9HEPC,58.945440
A0A0C6BB88_YEASX,42.417588
G5RZ68_SALET,16.684360
A0A0N4T2C5_BRUPA,27.447204
A0A0P6XKB2_9CHLR,16.105618
A0DD59_PARTE,6.989600
A0A0P7JN00_9MYCO,15.272400
A0A0R0V838_ACIBA,17.780778
A0A087LKF0_9RHIZ,18.635890
A0A0A9RCC7_ARUDO,8.065472
A0A0D2DW88_9EURO,18.074250
R7Y995_9ACTN,17.256912
F3AQB2_9FIRM,124.984736
M1FFL1_9TELE,74.591824
B0DAB4_LACBS,177.463584
D6P1K5_9HIV1,17.411510
A0A0V4REG3_PSEAI,64.816952
G9YPX2_9FIRM,7.386026
