HMM,Time
A0A0K2SV87_LEPSM,1.874098
A0A0Q9W122_PECCA,14.245589
Q7Z8Z3_9SACH,11.050044
A0A0D9WWX1_9ORYZ,3.245255
T1XEF6_VARPD,86.041240
A0A072F3A4_VIBPH,8.932411
A0A0H0ZS83_9MICC,12.487470
Q115E3_TRIEI,3.821845
M1BUJ2_SOLTU,4.690415
A0A0D2RK23_GOSRA,5.527215
C8X312_DESRD,1.938878
A0A0C2AH67_9ACTN,10.303037
A0A0R1J2L2_9LACO,6.532589
A0A074JBV9_9RHOB,3.844855
A0A0M2J3I6_9ACTN,3.345040
A0A0T6KU39_PSEAI,70.864880
A0A0P1MDT8_9BACT,10.642942
A2TKD0_9PARA,5.527647
A0A0S4HVB8_9PSED,2.914403
J3IBV8_9PSED,1.236087
A0A0P6X0X6_9CHLR,4.645666
A0A087G8L9_ARAAL,2.465738
A0A0Q7B7A2_9BURK,4.953526
C8TC02_KLEPR,5.943119
A0A0P9NSP5_PSESX,9.885568
F8S5V2_HPV67,4.779821
I4HYU4_MICAE,1.462982
A0A0V9K2F0_KLEPN,96.271808
H4EZV6_9RHIZ,7.648552
A0A0D4ULB3_YEASX,4.476792
D7CCS3_STRBB,2.725834
V6GL22_9LEPT,4.928419
K7XKF0_9HEPC,7.237397
A0A0C6BB88_YEASX,5.253992
G5RZ68_SALET,2.120606
A0A0N4T2C5_BRUPA,3.376097
A0A0P6XKB2_9CHLR,2.067450
A0DD59_PARTE,0.879131
A0A0P7JN00_9MYCO,1.897307
A0A0R0V838_ACIBA,2.183569
A0A087LKF0_9RHIZ,2.317588
A0A0A9RCC7_ARUDO,1.055620
A0A0D2DW88_9EURO,2.243541
R7Y995_9ACTN,2.194133
F3AQB2_9FIRM,15.213890
M1FFL1_9TELE,11.779193
B0DAB4_LACBS,21.738600
D6P1K5_9HIV1,2.232442
A0A0V4REG3_PSEAI,7.873277
G9YPX2_9FIRM,0.977623
