HMM,Time
A0A0K2SV87_LEPSM,19.999062
A0A0Q9W122_PECCA,122.674464
Q7Z8Z3_9SACH,100.815224
A0A0D9WWX1_9ORYZ,34.691960
T1XEF6_VARPD,676.530368
A0A072F3A4_VIBPH,73.049632
A0A0H0ZS83_9MICC,90.401408
Q115E3_TRIEI,38.560660
M1BUJ2_SOLTU,49.941520
A0A0D2RK23_GOSRA,58.195040
C8X312_DESRD,20.028136
A0A0C2AH67_9ACTN,78.677080
A0A0R1J2L2_9LACO,68.596520
A0A074JBV9_9RHOB,40.420784
A0A0M2J3I6_9ACTN,35.274976
A0A0T6KU39_PSEAI,513.597184
A0A0P1MDT8_9BACT,51.067592
A2TKD0_9PARA,58.591440
A0A0S4HVB8_9PSED,30.309538
J3IBV8_9PSED,12.493671
A0A0P6X0X6_9CHLR,48.303100
A0A087G8L9_ARAAL,25.584760
A0A0Q7B7A2_9BURK,52.907824
C8TC02_KLEPR,41.910072
A0A0P9NSP5_PSESX,90.302752
F8S5V2_HPV67,50.169484
I4HYU4_MICAE,14.982715
A0A0V9K2F0_KLEPN,723.418944
H4EZV6_9RHIZ,52.654608
A0A0D4ULB3_YEASX,47.435688
D7CCS3_STRBB,28.632244
V6GL22_9LEPT,47.626620
K7XKF0_9HEPC,75.565768
A0A0C6BB88_YEASX,54.471116
G5RZ68_SALET,21.654780
A0A0N4T2C5_BRUPA,35.194300
A0A0P6XKB2_9CHLR,20.789350
A0DD59_PARTE,9.018287
A0A0P7JN00_9MYCO,19.817962
A0A0R0V838_ACIBA,22.906924
A0A087LKF0_9RHIZ,24.064618
A0A0A9RCC7_ARUDO,10.477457
A0A0D2DW88_9EURO,23.313752
R7Y995_9ACTN,22.221728
F3AQB2_9FIRM,160.063248
M1FFL1_9TELE,94.967952
B0DAB4_LACBS,226.850272
D6P1K5_9HIV1,22.462368
A0A0V4REG3_PSEAI,83.129744
G9YPX2_9FIRM,9.502799
