HMM,Time
A0A0K2SV87_LEPSM,13.125346
A0A0Q9W122_PECCA,67.453648
Q7Z8Z3_9SACH,65.887952
A0A0D9WWX1_9ORYZ,23.444256
T1XEF6_VARPD,352.375680
A0A072F3A4_VIBPH,41.824140
A0A0H0ZS83_9MICC,51.193832
Q115E3_TRIEI,25.864830
M1BUJ2_SOLTU,38.089152
A0A0D2RK23_GOSRA,36.735356
C8X312_DESRD,12.770671
A0A0C2AH67_9ACTN,45.660388
A0A0R1J2L2_9LACO,38.002064
A0A074JBV9_9RHOB,26.273412
A0A0M2J3I6_9ACTN,22.595608
A0A0T6KU39_PSEAI,271.569216
A0A0P1MDT8_9BACT,33.966516
A2TKD0_9PARA,38.894896
A0A0S4HVB8_9PSED,19.549786
J3IBV8_9PSED,7.991713
A0A0P6X0X6_9CHLR,29.278368
A0A087G8L9_ARAAL,17.036866
A0A0Q7B7A2_9BURK,34.465576
C8TC02_KLEPR,25.648656
A0A0P9NSP5_PSESX,47.107836
F8S5V2_HPV67,33.193454
I4HYU4_MICAE,9.712805
A0A0V9K2F0_KLEPN,379.959168
H4EZV6_9RHIZ,30.392680
A0A0D4ULB3_YEASX,34.867500
D7CCS3_STRBB,18.461394
V6GL22_9LEPT,30.204038
K7XKF0_9HEPC,69.977384
A0A0C6BB88_YEASX,35.802256
G5RZ68_SALET,13.894430
A0A0N4T2C5_BRUPA,23.811896
A0A0P6XKB2_9CHLR,13.542432
A0DD59_PARTE,5.818385
A0A0P7JN00_9MYCO,12.618177
A0A0R0V838_ACIBA,14.945057
A0A087LKF0_9RHIZ,15.491966
A0A0A9RCC7_ARUDO,6.840674
A0A0D2DW88_9EURO,15.498374
R7Y995_9ACTN,14.214788
F3AQB2_9FIRM,105.076480
M1FFL1_9TELE,70.954544
B0DAB4_LACBS,130.905192
D6P1K5_9HIV1,13.213111
A0A0V4REG3_PSEAI,53.285640
G9YPX2_9FIRM,6.225720
