HMM,Time
A0A0K2SV87_LEPSM,6.850318
A0A0Q9W122_PECCA,35.350052
Q7Z8Z3_9SACH,34.484332
A0A0D9WWX1_9ORYZ,12.456032
T1XEF6_VARPD,196.262336
A0A072F3A4_VIBPH,22.307020
A0A0H0ZS83_9MICC,27.284288
Q115E3_TRIEI,13.758159
M1BUJ2_SOLTU,20.334452
A0A0D2RK23_GOSRA,19.588532
C8X312_DESRD,6.780019
A0A0C2AH67_9ACTN,23.822994
A0A0R1J2L2_9LACO,20.330124
A0A074JBV9_9RHOB,13.959231
A0A0M2J3I6_9ACTN,12.007201
A0A0T6KU39_PSEAI,149.890400
A0A0P1MDT8_9BACT,17.388132
A2TKD0_9PARA,20.641754
A0A0S4HVB8_9PSED,10.331379
J3IBV8_9PSED,4.259267
A0A0P6X0X6_9CHLR,15.571512
A0A087G8L9_ARAAL,9.011103
A0A0Q7B7A2_9BURK,18.278898
C8TC02_KLEPR,13.945891
A0A0P9NSP5_PSESX,25.204594
F8S5V2_HPV67,17.641904
I4HYU4_MICAE,5.099250
A0A0V9K2F0_KLEPN,209.350128
H4EZV6_9RHIZ,16.460611
A0A0D4ULB3_YEASX,18.577804
D7CCS3_STRBB,9.845285
V6GL22_9LEPT,16.146778
K7XKF0_9HEPC,37.996376
A0A0C6BB88_YEASX,19.355594
G5RZ68_SALET,7.506764
A0A0N4T2C5_BRUPA,12.827614
A0A0P6XKB2_9CHLR,7.213389
A0DD59_PARTE,3.113597
A0A0P7JN00_9MYCO,6.753397
A0A0R0V838_ACIBA,7.919951
A0A087LKF0_9RHIZ,8.321127
A0A0A9RCC7_ARUDO,3.646612
A0A0D2DW88_9EURO,8.209813
R7Y995_9ACTN,7.528111
F3AQB2_9FIRM,55.869548
M1FFL1_9TELE,37.663692
B0DAB4_LACBS,70.667744
D6P1K5_9HIV1,7.050605
A0A0V4REG3_PSEAI,28.339714
G9YPX2_9FIRM,3.304322
