HMM,Time
A0A0K2SV87_LEPSM,1.394821
A0A0Q9W122_PECCA,7.411815
Q7Z8Z3_9SACH,7.267656
A0A0D9WWX1_9ORYZ,2.595774
T1XEF6_VARPD,42.264180
A0A072F3A4_VIBPH,4.711199
A0A0H0ZS83_9MICC,5.726070
Q115E3_TRIEI,2.909440
M1BUJ2_SOLTU,4.263051
A0A0D2RK23_GOSRA,4.140973
C8X312_DESRD,1.441728
A0A0C2AH67_9ACTN,5.194482
A0A0R1J2L2_9LACO,4.293170
A0A074JBV9_9RHOB,2.963836
A0A0M2J3I6_9ACTN,2.536021
A0A0T6KU39_PSEAI,33.812264
A0A0P1MDT8_9BACT,4.382103
A2TKD0_9PARA,4.293590
A0A0S4HVB8_9PSED,2.158489
J3IBV8_9PSED,0.917406
A0A0P6X0X6_9CHLR,3.253673
A0A087G8L9_ARAAL,1.872595
A0A0Q7B7A2_9BURK,3.895204
C8TC02_KLEPR,3.215938
A0A0P9NSP5_PSESX,5.488248
F8S5V2_HPV67,3.675134
I4HYU4_MICAE,1.106755
A0A0V9K2F0_KLEPN,48.484096
H4EZV6_9RHIZ,3.628763
A0A0D4ULB3_YEASX,3.844222
D7CCS3_STRBB,2.107319
V6GL22_9LEPT,3.452578
K7XKF0_9HEPC,8.097494
A0A0C6BB88_YEASX,4.039843
G5RZ68_SALET,1.597644
A0A0N4T2C5_BRUPA,2.687976
A0A0P6XKB2_9CHLR,1.603909
A0DD59_PARTE,0.684100
A0A0P7JN00_9MYCO,1.440002
A0A0R0V838_ACIBA,1.710298
A0A087LKF0_9RHIZ,1.735605
A0A0A9RCC7_ARUDO,0.841704
A0A0D2DW88_9EURO,1.764818
R7Y995_9ACTN,1.631457
F3AQB2_9FIRM,11.838604
M1FFL1_9TELE,9.073958
B0DAB4_LACBS,14.789647
D6P1K5_9HIV1,1.533649
A0A0V4REG3_PSEAI,5.980055
G9YPX2_9FIRM,0.739583
