HMM,Time
A0A0K2SV87_LEPSM,10.674910
A0A0Q9W122_PECCA,56.881932
Q7Z8Z3_9SACH,53.689952
A0A0D9WWX1_9ORYZ,19.278306
T1XEF6_VARPD,294.575008
A0A072F3A4_VIBPH,34.357024
A0A0H0ZS83_9MICC,42.292792
Q115E3_TRIEI,21.279716
M1BUJ2_SOLTU,31.482788
A0A0D2RK23_GOSRA,30.341244
C8X312_DESRD,10.440452
A0A0C2AH67_9ACTN,36.624616
A0A0R1J2L2_9LACO,31.406058
A0A074JBV9_9RHOB,21.622432
A0A0M2J3I6_9ACTN,18.610812
A0A0T6KU39_PSEAI,226.335984
A0A0P1MDT8_9BACT,28.327124
A2TKD0_9PARA,32.035650
A0A0S4HVB8_9PSED,15.954227
J3IBV8_9PSED,6.570886
A0A0P6X0X6_9CHLR,24.091802
A0A087G8L9_ARAAL,13.961715
A0A0Q7B7A2_9BURK,28.360456
C8TC02_KLEPR,21.200756
A0A0P9NSP5_PSESX,38.875568
F8S5V2_HPV67,27.385150
I4HYU4_MICAE,7.863326
A0A0V9K2F0_KLEPN,315.289696
H4EZV6_9RHIZ,26.788078
A0A0D4ULB3_YEASX,28.683424
D7CCS3_STRBB,15.117831
V6GL22_9LEPT,26.259038
K7XKF0_9HEPC,57.893860
A0A0C6BB88_YEASX,29.085874
G5RZ68_SALET,11.432227
A0A0N4T2C5_BRUPA,19.573790
A0A0P6XKB2_9CHLR,11.149003
A0DD59_PARTE,4.745044
A0A0P7JN00_9MYCO,10.341691
A0A0R0V838_ACIBA,12.222071
A0A087LKF0_9RHIZ,12.622415
A0A0A9RCC7_ARUDO,5.589936
A0A0D2DW88_9EURO,12.653405
R7Y995_9ACTN,11.675681
F3AQB2_9FIRM,86.784264
M1FFL1_9TELE,58.898800
B0DAB4_LACBS,108.068480
D6P1K5_9HIV1,10.869687
A0A0V4REG3_PSEAI,44.016732
G9YPX2_9FIRM,5.064745
