HMM,Time
A0A0K2SV87_LEPSM,19.055316
A0A0Q9W122_PECCA,116.513184
Q7Z8Z3_9SACH,95.866592
A0A0D9WWX1_9ORYZ,32.755290
T1XEF6_VARPD,642.705216
A0A072F3A4_VIBPH,69.488592
A0A0H0ZS83_9MICC,85.819224
Q115E3_TRIEI,36.581924
M1BUJ2_SOLTU,47.398436
A0A0D2RK23_GOSRA,55.291464
C8X312_DESRD,19.034860
A0A0C2AH67_9ACTN,74.512000
A0A0R1J2L2_9LACO,64.979328
A0A074JBV9_9RHOB,38.338784
A0A0M2J3I6_9ACTN,33.478744
A0A0T6KU39_PSEAI,488.436416
A0A0P1MDT8_9BACT,48.497608
A2TKD0_9PARA,55.500552
A0A0S4HVB8_9PSED,28.808064
J3IBV8_9PSED,11.739890
A0A0P6X0X6_9CHLR,45.743472
A0A087G8L9_ARAAL,24.241452
A0A0Q7B7A2_9BURK,50.199484
C8TC02_KLEPR,40.047664
A0A0P9NSP5_PSESX,86.365016
F8S5V2_HPV67,47.597520
I4HYU4_MICAE,14.284233
A0A0V9K2F0_KLEPN,689.363392
H4EZV6_9RHIZ,50.016276
A0A0D4ULB3_YEASX,44.818104
D7CCS3_STRBB,27.179328
V6GL22_9LEPT,45.089164
K7XKF0_9HEPC,71.675408
A0A0C6BB88_YEASX,51.648188
G5RZ68_SALET,20.496156
A0A0N4T2C5_BRUPA,33.446748
A0A0P6XKB2_9CHLR,19.649770
A0DD59_PARTE,8.579651
A0A0P7JN00_9MYCO,18.650916
A0A0R0V838_ACIBA,21.705244
A0A087LKF0_9RHIZ,22.761040
A0A0A9RCC7_ARUDO,9.907404
A0A0D2DW88_9EURO,22.088948
R7Y995_9ACTN,21.060370
F3AQB2_9FIRM,151.894400
M1FFL1_9TELE,90.448664
B0DAB4_LACBS,215.363376
D6P1K5_9HIV1,21.278892
A0A0V4REG3_PSEAI,79.034472
G9YPX2_9FIRM,9.032222
