HMM,Time
A0A0K2SV87_LEPSM,0.746817
A0A0Q9W122_PECCA,4.072868
Q7Z8Z3_9SACH,3.996895
A0A0D9WWX1_9ORYZ,1.354779
T1XEF6_VARPD,22.383706
A0A072F3A4_VIBPH,2.517929
A0A0H0ZS83_9MICC,3.020679
Q115E3_TRIEI,1.570495
M1BUJ2_SOLTU,2.254778
A0A0D2RK23_GOSRA,2.177845
C8X312_DESRD,0.791346
A0A0C2AH67_9ACTN,2.858202
A0A0R1J2L2_9LACO,2.248641
A0A074JBV9_9RHOB,1.576165
A0A0M2J3I6_9ACTN,1.347376
A0A0T6KU39_PSEAI,18.743604
A0A0P1MDT8_9BACT,2.898276
A2TKD0_9PARA,2.247636
A0A0S4HVB8_9PSED,1.136731
J3IBV8_9PSED,0.543352
A0A0P6X0X6_9CHLR,1.788039
A0A087G8L9_ARAAL,1.044596
A0A0Q7B7A2_9BURK,2.001280
C8TC02_KLEPR,1.903493
A0A0P9NSP5_PSESX,2.981882
F8S5V2_HPV67,1.945208
I4HYU4_MICAE,0.660074
A0A0V9K2F0_KLEPN,24.973856
H4EZV6_9RHIZ,2.070555
A0A0D4ULB3_YEASX,2.175512
D7CCS3_STRBB,1.224449
V6GL22_9LEPT,1.852181
K7XKF0_9HEPC,4.332574
A0A0C6BB88_YEASX,2.119654
G5RZ68_SALET,0.908309
A0A0N4T2C5_BRUPA,1.389324
A0A0P6XKB2_9CHLR,0.832016
A0DD59_PARTE,0.416078
A0A0P7JN00_9MYCO,0.758535
A0A0R0V838_ACIBA,0.903858
A0A087LKF0_9RHIZ,0.906267
A0A0A9RCC7_ARUDO,0.470691
A0A0D2DW88_9EURO,0.937788
R7Y995_9ACTN,0.867728
F3AQB2_9FIRM,6.087613
M1FFL1_9TELE,4.679872
B0DAB4_LACBS,7.709324
D6P1K5_9HIV1,0.864118
A0A0V4REG3_PSEAI,3.092568
G9YPX2_9FIRM,0.431675
