HMM,Time
A0A0K2SV87_LEPSM,0.790074
A0A0Q9W122_PECCA,5.493730
Q7Z8Z3_9SACH,4.473383
A0A0D9WWX1_9ORYZ,1.348868
T1XEF6_VARPD,50.759824
A0A072F3A4_VIBPH,3.176978
A0A0H0ZS83_9MICC,3.920337
Q115E3_TRIEI,1.634530
M1BUJ2_SOLTU,2.007477
A0A0D2RK23_GOSRA,2.315688
C8X312_DESRD,0.845049
A0A0C2AH67_9ACTN,3.495837
A0A0R1J2L2_9LACO,2.804475
A0A074JBV9_9RHOB,1.648249
A0A0M2J3I6_9ACTN,1.416298
A0A0T6KU39_PSEAI,42.667408
A0A0P1MDT8_9BACT,4.198140
A2TKD0_9PARA,2.279658
A0A0S4HVB8_9PSED,1.207796
J3IBV8_9PSED,0.525568
A0A0P6X0X6_9CHLR,2.013486
A0A087G8L9_ARAAL,1.016040
A0A0Q7B7A2_9BURK,2.046266
C8TC02_KLEPR,2.208753
A0A0P9NSP5_PSESX,3.968131
F8S5V2_HPV67,2.031284
I4HYU4_MICAE,0.598510
A0A0V9K2F0_KLEPN,49.861612
H4EZV6_9RHIZ,2.559497
A0A0D4ULB3_YEASX,1.907950
D7CCS3_STRBB,1.145338
V6GL22_9LEPT,2.042029
K7XKF0_9HEPC,2.981068
A0A0C6BB88_YEASX,2.163595
G5RZ68_SALET,0.938268
A0A0N4T2C5_BRUPA,1.381911
A0A0P6XKB2_9CHLR,0.933166
A0DD59_PARTE,0.386189
A0A0P7JN00_9MYCO,0.820628
A0A0R0V838_ACIBA,0.945626
A0A087LKF0_9RHIZ,0.943945
A0A0A9RCC7_ARUDO,0.486279
A0A0D2DW88_9EURO,0.960076
R7Y995_9ACTN,0.886747
F3AQB2_9FIRM,6.353994
M1FFL1_9TELE,4.170117
B0DAB4_LACBS,9.071731
D6P1K5_9HIV1,0.973772
A0A0V4REG3_PSEAI,3.322723
G9YPX2_9FIRM,0.452389
