HMM,Time
A0A0K2SV87_LEPSM,16.298547
A0A0Q9W122_PECCA,101.103264
Q7Z8Z3_9SACH,83.312304
A0A0D9WWX1_9ORYZ,28.380268
T1XEF6_VARPD,559.353344
A0A072F3A4_VIBPH,60.286544
A0A0H0ZS83_9MICC,74.834168
Q115E3_TRIEI,31.719472
M1BUJ2_SOLTU,41.114228
A0A0D2RK23_GOSRA,47.968804
C8X312_DESRD,16.412135
A0A0C2AH67_9ACTN,64.708480
A0A0R1J2L2_9LACO,56.609648
A0A074JBV9_9RHOB,33.254500
A0A0M2J3I6_9ACTN,29.005068
A0A0T6KU39_PSEAI,425.736576
A0A0P1MDT8_9BACT,42.550632
A2TKD0_9PARA,48.162900
A0A0S4HVB8_9PSED,24.930122
J3IBV8_9PSED,10.124734
A0A0P6X0X6_9CHLR,39.697464
A0A087G8L9_ARAAL,20.933700
A0A0Q7B7A2_9BURK,42.873876
C8TC02_KLEPR,34.499932
A0A0P9NSP5_PSESX,74.610224
F8S5V2_HPV67,40.705084
I4HYU4_MICAE,12.235573
A0A0V9K2F0_KLEPN,600.212480
H4EZV6_9RHIZ,43.524532
A0A0D4ULB3_YEASX,38.863840
D7CCS3_STRBB,23.532938
V6GL22_9LEPT,39.240156
K7XKF0_9HEPC,62.251656
A0A0C6BB88_YEASX,44.805744
G5RZ68_SALET,17.626512
A0A0N4T2C5_BRUPA,28.939960
A0A0P6XKB2_9CHLR,17.033512
A0DD59_PARTE,7.364934
A0A0P7JN00_9MYCO,15.920959
A0A0R0V838_ACIBA,18.748444
A0A087LKF0_9RHIZ,19.626494
A0A0A9RCC7_ARUDO,8.568705
A0A0D2DW88_9EURO,19.009774
R7Y995_9ACTN,18.225112
F3AQB2_9FIRM,132.091696
M1FFL1_9TELE,78.552048
B0DAB4_LACBS,186.764048
D6P1K5_9HIV1,18.400244
A0A0V4REG3_PSEAI,67.507008
G9YPX2_9FIRM,7.784300
