HMM,Time
A0A0K2SV87_LEPSM,8.411176
A0A0Q9W122_PECCA,59.887916
Q7Z8Z3_9SACH,47.730032
A0A0D9WWX1_9ORYZ,14.836422
T1XEF6_VARPD,345.431136
A0A072F3A4_VIBPH,33.687328
A0A0H0ZS83_9MICC,41.705144
Q115E3_TRIEI,17.597596
M1BUJ2_SOLTU,22.484134
A0A0D2RK23_GOSRA,26.417464
C8X312_DESRD,9.086006
A0A0C2AH67_9ACTN,42.185252
A0A0R1J2L2_9LACO,30.467072
A0A074JBV9_9RHOB,18.368748
A0A0M2J3I6_9ACTN,15.836548
A0A0T6KU39_PSEAI,279.958624
A0A0P1MDT8_9BACT,29.326916
A2TKD0_9PARA,25.323120
A0A0S4HVB8_9PSED,13.536174
J3IBV8_9PSED,5.536154
A0A0P6X0X6_9CHLR,21.854614
A0A087G8L9_ARAAL,11.416159
A0A0Q7B7A2_9BURK,23.521072
C8TC02_KLEPR,19.494272
A0A0P9NSP5_PSESX,40.975328
F8S5V2_HPV67,22.086142
I4HYU4_MICAE,6.684277
A0A0V9K2F0_KLEPN,386.489280
H4EZV6_9RHIZ,23.044110
A0A0D4ULB3_YEASX,21.232794
D7CCS3_STRBB,13.089084
V6GL22_9LEPT,21.849428
K7XKF0_9HEPC,34.137124
A0A0C6BB88_YEASX,24.762828
G5RZ68_SALET,9.986157
A0A0N4T2C5_BRUPA,16.000481
A0A0P6XKB2_9CHLR,9.443482
A0DD59_PARTE,4.026736
A0A0P7JN00_9MYCO,8.916221
A0A0R0V838_ACIBA,10.285988
A0A087LKF0_9RHIZ,10.938006
A0A0A9RCC7_ARUDO,4.739868
A0A0D2DW88_9EURO,10.560286
R7Y995_9ACTN,10.082406
F3AQB2_9FIRM,72.637336
M1FFL1_9TELE,46.446044
B0DAB4_LACBS,102.623600
D6P1K5_9HIV1,10.004707
A0A0V4REG3_PSEAI,37.054836
G9YPX2_9FIRM,4.185604
