HMM,Time
A0A0K2SV87_LEPSM,39.501076
A0A0Q9W122_PECCA,193.442576
Q7Z8Z3_9SACH,187.756016
A0A0D9WWX1_9ORYZ,69.738296
T1XEF6_VARPD,1006.364096
A0A072F3A4_VIBPH,122.693776
A0A0H0ZS83_9MICC,150.659712
Q115E3_TRIEI,76.488008
M1BUJ2_SOLTU,112.771696
A0A0D2RK23_GOSRA,108.699504
C8X312_DESRD,38.148200
A0A0C2AH67_9ACTN,130.266824
A0A0R1J2L2_9LACO,112.293240
A0A074JBV9_9RHOB,78.421208
A0A0M2J3I6_9ACTN,67.219872
A0A0T6KU39_PSEAI,775.118912
A0A0P1MDT8_9BACT,89.761120
A2TKD0_9PARA,114.759688
A0A0S4HVB8_9PSED,57.577996
J3IBV8_9PSED,23.609392
A0A0P6X0X6_9CHLR,86.587576
A0A087G8L9_ARAAL,50.837128
A0A0Q7B7A2_9BURK,101.514512
C8TC02_KLEPR,75.082832
A0A0P9NSP5_PSESX,138.923456
F8S5V2_HPV67,98.400840
I4HYU4_MICAE,28.788204
A0A0V9K2F0_KLEPN,1076.568960
H4EZV6_9RHIZ,89.420032
A0A0D4ULB3_YEASX,103.059016
D7CCS3_STRBB,55.005868
V6GL22_9LEPT,89.224272
K7XKF0_9HEPC,203.607728
A0A0C6BB88_YEASX,105.976144
G5RZ68_SALET,41.428392
A0A0N4T2C5_BRUPA,70.432648
A0A0P6XKB2_9CHLR,40.315264
A0DD59_PARTE,17.738562
A0A0P7JN00_9MYCO,38.138304
A0A0R0V838_ACIBA,44.586932
A0A087LKF0_9RHIZ,46.229500
A0A0A9RCC7_ARUDO,20.318856
A0A0D2DW88_9EURO,46.073736
R7Y995_9ACTN,42.545088
F3AQB2_9FIRM,309.187744
M1FFL1_9TELE,201.218064
B0DAB4_LACBS,383.729856
D6P1K5_9HIV1,38.833224
A0A0V4REG3_PSEAI,156.901376
G9YPX2_9FIRM,18.508336
