HMM,Time
A0A0K2SV87_LEPSM,8.891500
A0A0Q9W122_PECCA,57.595848
Q7Z8Z3_9SACH,48.435760
A0A0D9WWX1_9ORYZ,15.753996
T1XEF6_VARPD,344.629632
A0A072F3A4_VIBPH,33.913784
A0A0H0ZS83_9MICC,42.871336
Q115E3_TRIEI,18.133972
M1BUJ2_SOLTU,23.224680
A0A0D2RK23_GOSRA,26.950130
C8X312_DESRD,9.420625
A0A0C2AH67_9ACTN,37.033752
A0A0R1J2L2_9LACO,32.099096
A0A074JBV9_9RHOB,18.624126
A0A0M2J3I6_9ACTN,16.431948
A0A0T6KU39_PSEAI,270.421792
A0A0P1MDT8_9BACT,25.101480
A2TKD0_9PARA,26.509782
A0A0S4HVB8_9PSED,14.282817
J3IBV8_9PSED,5.746612
A0A0P6X0X6_9CHLR,22.605986
A0A087G8L9_ARAAL,11.891482
A0A0Q7B7A2_9BURK,24.682678
C8TC02_KLEPR,20.195222
A0A0P9NSP5_PSESX,43.120916
F8S5V2_HPV67,23.242324
I4HYU4_MICAE,6.930686
A0A0V9K2F0_KLEPN,379.426848
H4EZV6_9RHIZ,24.336128
A0A0D4ULB3_YEASX,21.627040
D7CCS3_STRBB,13.450706
V6GL22_9LEPT,22.398436
K7XKF0_9HEPC,35.551400
A0A0C6BB88_YEASX,25.064920
G5RZ68_SALET,10.088426
A0A0N4T2C5_BRUPA,16.400341
A0A0P6XKB2_9CHLR,9.645645
A0DD59_PARTE,4.192138
A0A0P7JN00_9MYCO,9.005553
A0A0R0V838_ACIBA,10.686480
A0A087LKF0_9RHIZ,11.233780
A0A0A9RCC7_ARUDO,4.867374
A0A0D2DW88_9EURO,10.659555
R7Y995_9ACTN,10.381150
F3AQB2_9FIRM,73.898824
M1FFL1_9TELE,48.111832
B0DAB4_LACBS,105.119984
D6P1K5_9HIV1,10.337251
A0A0V4REG3_PSEAI,38.216852
G9YPX2_9FIRM,4.317812
