HMM,Time
A0A0K2SV87_LEPSM,21.412564
A0A0Q9W122_PECCA,130.130384
Q7Z8Z3_9SACH,107.378632
A0A0D9WWX1_9ORYZ,36.703992
T1XEF6_VARPD,717.077440
A0A072F3A4_VIBPH,77.774864
A0A0H0ZS83_9MICC,96.118000
Q115E3_TRIEI,40.911536
M1BUJ2_SOLTU,53.080792
A0A0D2RK23_GOSRA,61.764528
C8X312_DESRD,21.266276
A0A0C2AH67_9ACTN,83.254800
A0A0R1J2L2_9LACO,72.789984
A0A074JBV9_9RHOB,42.894160
A0A0M2J3I6_9ACTN,37.549448
A0A0T6KU39_PSEAI,543.383488
A0A0P1MDT8_9BACT,53.947996
A2TKD0_9PARA,62.213260
A0A0S4HVB8_9PSED,32.139696
J3IBV8_9PSED,13.211893
A0A0P6X0X6_9CHLR,51.129224
A0A087G8L9_ARAAL,27.119772
A0A0Q7B7A2_9BURK,56.080248
C8TC02_KLEPR,44.440976
A0A0P9NSP5_PSESX,95.883128
F8S5V2_HPV67,53.229504
I4HYU4_MICAE,15.949901
A0A0V9K2F0_KLEPN,765.738624
H4EZV6_9RHIZ,56.093652
A0A0D4ULB3_YEASX,50.218776
D7CCS3_STRBB,30.469544
V6GL22_9LEPT,50.622084
K7XKF0_9HEPC,80.241200
A0A0C6BB88_YEASX,57.837600
G5RZ68_SALET,22.983540
A0A0N4T2C5_BRUPA,37.452304
A0A0P6XKB2_9CHLR,22.079862
A0DD59_PARTE,9.601380
A0A0P7JN00_9MYCO,20.977716
A0A0R0V838_ACIBA,24.326660
A0A087LKF0_9RHIZ,25.542082
A0A0A9RCC7_ARUDO,11.134872
A0A0D2DW88_9EURO,24.690900
R7Y995_9ACTN,23.684468
F3AQB2_9FIRM,170.027344
M1FFL1_9TELE,100.603808
B0DAB4_LACBS,240.588656
D6P1K5_9HIV1,23.898436
A0A0V4REG3_PSEAI,88.216120
G9YPX2_9FIRM,10.168396
