HMM,Time
A0A0K2SV87_LEPSM,0.452695
A0A0Q9W122_PECCA,2.578863
Q7Z8Z3_9SACH,2.542985
A0A0D9WWX1_9ORYZ,0.815532
T1XEF6_VARPD,14.575457
A0A072F3A4_VIBPH,1.566520
A0A0H0ZS83_9MICC,1.833538
Q115E3_TRIEI,0.912121
M1BUJ2_SOLTU,1.373749
A0A0D2RK23_GOSRA,1.278202
C8X312_DESRD,0.482288
A0A0C2AH67_9ACTN,1.747029
A0A0R1J2L2_9LACO,1.340249
A0A074JBV9_9RHOB,0.925248
A0A0M2J3I6_9ACTN,0.798041
A0A0T6KU39_PSEAI,11.674363
A0A0P1MDT8_9BACT,1.995230
A2TKD0_9PARA,1.347083
A0A0S4HVB8_9PSED,0.672003
J3IBV8_9PSED,0.311570
A0A0P6X0X6_9CHLR,1.062484
A0A087G8L9_ARAAL,0.615146
A0A0Q7B7A2_9BURK,1.173950
C8TC02_KLEPR,1.203789
A0A0P9NSP5_PSESX,1.822798
F8S5V2_HPV67,1.155114
I4HYU4_MICAE,0.374374
A0A0V9K2F0_KLEPN,16.338073
H4EZV6_9RHIZ,1.389486
A0A0D4ULB3_YEASX,1.297047
D7CCS3_STRBB,0.727775
V6GL22_9LEPT,1.136629
K7XKF0_9HEPC,2.595894
A0A0C6BB88_YEASX,1.242764
G5RZ68_SALET,0.528210
A0A0N4T2C5_BRUPA,0.835185
A0A0P6XKB2_9CHLR,0.513803
A0DD59_PARTE,0.241908
A0A0P7JN00_9MYCO,0.473852
A0A0R0V838_ACIBA,0.515818
A0A087LKF0_9RHIZ,0.540457
A0A0A9RCC7_ARUDO,0.313500
A0A0D2DW88_9EURO,0.576913
R7Y995_9ACTN,0.541815
F3AQB2_9FIRM,3.587432
M1FFL1_9TELE,2.941071
B0DAB4_LACBS,4.525910
D6P1K5_9HIV1,0.560455
A0A0V4REG3_PSEAI,1.799021
G9YPX2_9FIRM,0.290383
