BP40_BPPHE, 1.308053
CLPB_ECOL6, 8.789455
CYSK_YEAST, 3.240624
ECM14_LEPMJ, 3.920784
EFTS_HAHCH, 2.012790
EMC4_HUMAN, 1.337703
EVI1B_XENLA, 9.289559
FDFT_USTMA, 3.827750
FTSH3_ORYSJ, 9.603425
GCSH_BORA1, 1.120509
GLGC_BURP8, 3.257698
H6_ONCMY, 0.756970
HTPX_BURP0, 2.319934
HTPX_SERP5, 2.269528
KCD15_HUMAN, 2.204724
KDUI_YERE8, 1.905431
LEXA_RHORT, 2.004610
META_SYNP6, 2.152743
MNME_PSYIN, 4.544762
MSCL_HAEDU, 1.218229
MT2H_BOVIN, 0.704589
MURD_CUPMC, 4.438723
NTPA_BRASB, 1.779954
OPSV_ORYLA, 2.571134
P10_ASFWA, 0.725724
PIMT_SHIB3, 1.849711
PRGJ_SALTY, 0.852566
PROF1_STRPU, 1.068977
PUR9_CLOBL, 3.460426
PYRK_METAC, 2.189660
QUEA_BACMF, 2.405062
RBL_PINPS, 0.712940
RIMO_BDEBA, 3.525705
RM11_RECAM, 1.143651
RMLB_MYCTO, 3.334337
RS14_ACICJ, 0.892683
RS18_METPP, 0.807048
RS3_AGRRK, 1.860682
RS5_ANAMM, 1.329135
SMAG1_RAT, 3.986216
SPEH_BACCN, 1.137933
SYC_BURCC, 4.618288
SYE1_BRUSU, 3.485798
TLX3_HUMAN, 2.417157
TRG_CUPNH, 2.292489
XYLG_YERPA, 17.394324
XYNA_THEMA, 6.961358
Y5318_PSEAB, 2.303840
YAEH_SALTY, 1.044459
YO13_BPHC1, 1.284628
