BP40_BPPHE, 24.176156
CLPB_ECOL6, 169.926144
CYSK_YEAST, 62.934808
ECM14_LEPMJ, 75.000680
EFTS_HAHCH, 38.488508
EMC4_HUMAN, 25.447644
EVI1B_XENLA, 171.641376
FDFT_USTMA, 71.564488
FTSH3_ORYSJ, 179.244688
GCSH_BORA1, 21.392908
GLGC_BURP8, 62.225088
H6_ONCMY, 13.950547
HTPX_BURP0, 43.690796
HTPX_SERP5, 42.999488
KCD15_HUMAN, 41.533380
KDUI_YERE8, 35.920384
LEXA_RHORT, 38.025792
META_SYNP6, 40.007404
MNME_PSYIN, 87.324304
MSCL_HAEDU, 23.172944
MT2H_BOVIN, 13.187998
MURD_CUPMC, 83.989744
NTPA_BRASB, 34.519188
OPSV_ORYLA, 47.596228
P10_ASFWA, 13.515468
PIMT_SHIB3, 36.022132
PRGJ_SALTY, 15.887908
PROF1_STRPU, 20.002958
PUR9_CLOBL, 66.280500
PYRK_METAC, 41.696860
QUEA_BACMF, 45.583528
RBL_PINPS, 11.584879
RIMO_BDEBA, 67.603776
RM11_RECAM, 21.640542
RMLB_MYCTO, 64.137792
RS14_ACICJ, 16.921056
RS18_METPP, 15.363034
RS3_AGRRK, 35.709016
RS5_ANAMM, 25.414696
SMAG1_RAT, 76.304992
SPEH_BACCN, 21.510324
SYC_BURCC, 88.606448
SYE1_BRUSU, 67.153024
TLX3_HUMAN, 46.218452
TRG_CUPNH, 43.159760
XYLG_YERPA, 333.884480
XYNA_THEMA, 129.829672
Y5318_PSEAB, 43.704904
YAEH_SALTY, 19.603152
YO13_BPHC1, 23.668908
