BP40_BPPHE, 0.561218
CLPB_ECOL6, 3.552492
CYSK_YEAST, 1.310022
ECM14_LEPMJ, 1.682091
EFTS_HAHCH, 0.822615
EMC4_HUMAN, 0.569420
EVI1B_XENLA, 4.504020
FDFT_USTMA, 1.587119
FTSH3_ORYSJ, 3.988232
GCSH_BORA1, 0.451556
GLGC_BURP8, 1.369457
H6_ONCMY, 0.319883
HTPX_BURP0, 0.983343
HTPX_SERP5, 0.946942
KCD15_HUMAN, 0.985259
KDUI_YERE8, 0.798108
LEXA_RHORT, 0.806888
META_SYNP6, 0.888314
MNME_PSYIN, 1.812871
MSCL_HAEDU, 0.516281
MT2H_BOVIN, 0.320574
MURD_CUPMC, 1.738523
NTPA_BRASB, 0.756202
OPSV_ORYLA, 1.213031
P10_ASFWA, 0.307549
PIMT_SHIB3, 0.769432
PRGJ_SALTY, 0.354312
PROF1_STRPU, 0.450721
PUR9_CLOBL, 1.438741
PYRK_METAC, 0.978568
QUEA_BACMF, 1.004002
RBL_PINPS, 0.391339
RIMO_BDEBA, 1.435611
RM11_RECAM, 0.485562
RMLB_MYCTO, 1.371537
RS14_ACICJ, 0.370038
RS18_METPP, 0.334281
RS3_AGRRK, 0.773430
RS5_ANAMM, 0.558338
SMAG1_RAT, 1.887099
SPEH_BACCN, 0.480288
SYC_BURCC, 1.869343
SYE1_BRUSU, 1.444626
TLX3_HUMAN, 1.097224
TRG_CUPNH, 0.909546
XYLG_YERPA, 6.473823
XYNA_THEMA, 2.960210
Y5318_PSEAB, 0.960726
YAEH_SALTY, 0.448734
YO13_BPHC1, 0.543807
