BP40_BPPHE, 20.339094
CLPB_ECOL6, 134.538352
CYSK_YEAST, 50.461192
ECM14_LEPMJ, 63.650136
EFTS_HAHCH, 31.355336
EMC4_HUMAN, 21.569140
EVI1B_XENLA, 165.162848
FDFT_USTMA, 59.933536
FTSH3_ORYSJ, 152.712896
GCSH_BORA1, 17.086580
GLGC_BURP8, 52.107464
H6_ONCMY, 11.912809
HTPX_BURP0, 36.511376
HTPX_SERP5, 35.742996
KCD15_HUMAN, 36.803392
KDUI_YERE8, 29.891220
LEXA_RHORT, 30.546160
META_SYNP6, 33.473540
MNME_PSYIN, 69.656632
MSCL_HAEDU, 18.828464
MT2H_BOVIN, 11.900375
MURD_CUPMC, 65.809484
NTPA_BRASB, 28.890164
OPSV_ORYLA, 44.334060
P10_ASFWA, 11.270937
PIMT_SHIB3, 29.487792
PRGJ_SALTY, 13.123300
PROF1_STRPU, 16.805664
PUR9_CLOBL, 54.387164
PYRK_METAC, 35.325092
QUEA_BACMF, 37.551140
RBL_PINPS, 10.842134
RIMO_BDEBA, 54.375192
RM11_RECAM, 18.082760
RMLB_MYCTO, 52.376572
RS14_ACICJ, 13.977059
RS18_METPP, 12.643184
RS3_AGRRK, 29.142692
RS5_ANAMM, 21.042188
SMAG1_RAT, 64.562992
SPEH_BACCN, 17.648502
SYC_BURCC, 69.893928
SYE1_BRUSU, 54.671528
TLX3_HUMAN, 41.008740
TRG_CUPNH, 34.404908
XYLG_YERPA, 249.201568
XYNA_THEMA, 110.503312
Y5318_PSEAB, 36.164536
YAEH_SALTY, 16.624484
YO13_BPHC1, 19.616920
