BP40_BPPHE, 0.516483
CLPB_ECOL6, 2.022339
CYSK_YEAST, 0.854106
ECM14_LEPMJ, 0.903299
EFTS_HAHCH, 0.529145
EMC4_HUMAN, 0.497953
EVI1B_XENLA, 2.467112
FDFT_USTMA, 0.836103
FTSH3_ORYSJ, 2.374819
GCSH_BORA1, 0.541145
GLGC_BURP8, 0.870208
H6_ONCMY, 0.581561
HTPX_BURP0, 0.608498
HTPX_SERP5, 0.608845
KCD15_HUMAN, 0.589473
KDUI_YERE8, 0.498621
LEXA_RHORT, 0.529696
META_SYNP6, 0.558091
MNME_PSYIN, 1.085512
MSCL_HAEDU, 0.505759
MT2H_BOVIN, 0.620485
MURD_CUPMC, 1.012440
NTPA_BRASB, 0.487448
OPSV_ORYLA, 0.804855
P10_ASFWA, 0.602179
PIMT_SHIB3, 0.519986
PRGJ_SALTY, 0.603951
PROF1_STRPU, 0.537597
PUR9_CLOBL, 0.784734
PYRK_METAC, 0.636964
QUEA_BACMF, 0.630617
RBL_PINPS, 0.832846
RIMO_BDEBA, 0.824565
RM11_RECAM, 0.554177
RMLB_MYCTO, 1.017696
RS14_ACICJ, 0.595758
RS18_METPP, 0.630319
RS3_AGRRK, 0.529446
RS5_ANAMM, 0.502778
SMAG1_RAT, 0.891616
SPEH_BACCN, 0.518533
SYC_BURCC, 1.044696
SYE1_BRUSU, 0.815468
TLX3_HUMAN, 0.730645
TRG_CUPNH, 0.646796
XYLG_YERPA, 4.142902
XYNA_THEMA, 1.550180
Y5318_PSEAB, 0.598623
YAEH_SALTY, 0.549694
YO13_BPHC1, 0.514114
