BP40_BPPHE, 0.311898
CLPB_ECOL6, 1.986392
CYSK_YEAST, 0.770086
ECM14_LEPMJ, 0.885025
EFTS_HAHCH, 0.495510
EMC4_HUMAN, 0.309955
EVI1B_XENLA, 2.558921
FDFT_USTMA, 0.829571
FTSH3_ORYSJ, 2.303390
GCSH_BORA1, 0.291459
GLGC_BURP8, 0.794256
H6_ONCMY, 0.253769
HTPX_BURP0, 0.574120
HTPX_SERP5, 0.563317
KCD15_HUMAN, 0.570514
KDUI_YERE8, 0.454480
LEXA_RHORT, 0.471230
META_SYNP6, 0.522774
MNME_PSYIN, 0.975672
MSCL_HAEDU, 0.333207
MT2H_BOVIN, 0.269463
MURD_CUPMC, 0.925480
NTPA_BRASB, 0.403180
OPSV_ORYLA, 0.766638
P10_ASFWA, 0.230040
PIMT_SHIB3, 0.426052
PRGJ_SALTY, 0.232281
PROF1_STRPU, 0.276228
PUR9_CLOBL, 0.764115
PYRK_METAC, 0.578860
QUEA_BACMF, 0.603174
RBL_PINPS, 0.385792
RIMO_BDEBA, 0.766382
RM11_RECAM, 0.308229
RMLB_MYCTO, 0.860305
RS14_ACICJ, 0.269513
RS18_METPP, 0.254269
RS3_AGRRK, 0.455216
RS5_ANAMM, 0.347517
SMAG1_RAT, 0.995516
SPEH_BACCN, 0.301724
SYC_BURCC, 0.968538
SYE1_BRUSU, 0.766169
TLX3_HUMAN, 0.661104
TRG_CUPNH, 0.557715
XYLG_YERPA, 3.947862
XYNA_THEMA, 1.544853
Y5318_PSEAB, 0.547274
YAEH_SALTY, 0.275540
YO13_BPHC1, 0.306528
