BP40_BPPHE, 12.231149
CLPB_ECOL6, 90.058952
CYSK_YEAST, 35.158948
ECM14_LEPMJ, 37.065440
EFTS_HAHCH, 21.342588
EMC4_HUMAN, 13.009003
EVI1B_XENLA, 88.375336
FDFT_USTMA, 35.531016
FTSH3_ORYSJ, 95.966192
GCSH_BORA1, 12.419502
GLGC_BURP8, 34.323064
H6_ONCMY, 10.383385
HTPX_BURP0, 24.166202
HTPX_SERP5, 24.600618
KCD15_HUMAN, 22.567508
KDUI_YERE8, 19.540176
LEXA_RHORT, 20.712032
META_SYNP6, 22.575180
MNME_PSYIN, 44.461336
MSCL_HAEDU, 13.631983
MT2H_BOVIN, 10.239501
MURD_CUPMC, 42.860364
NTPA_BRASB, 16.136313
OPSV_ORYLA, 28.363130
P10_ASFWA, 9.766225
PIMT_SHIB3, 17.746326
PRGJ_SALTY, 9.926998
PROF1_STRPU, 11.542387
PUR9_CLOBL, 32.735208
PYRK_METAC, 24.089292
QUEA_BACMF, 25.904096
RBL_PINPS, 10.300776
RIMO_BDEBA, 33.686180
RM11_RECAM, 11.770364
RMLB_MYCTO, 38.071528
RS14_ACICJ, 10.617591
RS18_METPP, 9.812714
RS3_AGRRK, 19.723008
RS5_ANAMM, 13.724740
SMAG1_RAT, 37.736696
SPEH_BACCN, 12.456510
SYC_BURCC, 43.939320
SYE1_BRUSU, 33.205832
TLX3_HUMAN, 26.466948
TRG_CUPNH, 25.038392
XYLG_YERPA, 191.755904
XYNA_THEMA, 64.667824
Y5318_PSEAB, 24.089580
YAEH_SALTY, 11.188493
YO13_BPHC1, 12.628947
