BP40_BPPHE, 34.202940
CLPB_ECOL6, 260.534080
CYSK_YEAST, 101.094072
ECM14_LEPMJ, 104.259696
EFTS_HAHCH, 59.884736
EMC4_HUMAN, 36.374724
EVI1B_XENLA, 251.494080
FDFT_USTMA, 98.566952
FTSH3_ORYSJ, 278.642432
GCSH_BORA1, 35.453884
GLGC_BURP8, 97.611112
H6_ONCMY, 28.914852
HTPX_BURP0, 68.943400
HTPX_SERP5, 70.467616
KCD15_HUMAN, 63.963528
KDUI_YERE8, 55.113608
LEXA_RHORT, 58.842976
META_SYNP6, 63.102208
MNME_PSYIN, 127.923088
MSCL_HAEDU, 38.776308
MT2H_BOVIN, 28.575044
MURD_CUPMC, 122.699072
NTPA_BRASB, 46.258836
OPSV_ORYLA, 79.308872
P10_ASFWA, 27.277336
PIMT_SHIB3, 51.581984
PRGJ_SALTY, 27.652596
PROF1_STRPU, 32.220336
PUR9_CLOBL, 92.687024
PYRK_METAC, 69.462504
QUEA_BACMF, 73.306712
RBL_PINPS, 28.631716
RIMO_BDEBA, 95.807120
RM11_RECAM, 33.168800
RMLB_MYCTO, 109.366600
RS14_ACICJ, 30.106586
RS18_METPP, 27.683512
RS3_AGRRK, 56.275600
RS5_ANAMM, 39.543496
SMAG1_RAT, 104.940968
SPEH_BACCN, 35.049776
SYC_BURCC, 126.653136
SYE1_BRUSU, 94.485016
TLX3_HUMAN, 74.482064
TRG_CUPNH, 71.412856
XYLG_YERPA, 552.336384
XYNA_THEMA, 179.363744
Y5318_PSEAB, 68.596840
YAEH_SALTY, 31.532872
YO13_BPHC1, 35.777984
