BP40_BPPHE, 6.384698
CLPB_ECOL6, 44.733864
CYSK_YEAST, 17.536704
ECM14_LEPMJ, 19.738700
EFTS_HAHCH, 10.944777
EMC4_HUMAN, 6.848569
EVI1B_XENLA, 54.638828
FDFT_USTMA, 18.476460
FTSH3_ORYSJ, 52.006488
GCSH_BORA1, 6.091344
GLGC_BURP8, 18.073940
H6_ONCMY, 5.499954
HTPX_BURP0, 12.561571
HTPX_SERP5, 12.786667
KCD15_HUMAN, 12.456580
KDUI_YERE8, 10.122702
LEXA_RHORT, 10.637750
META_SYNP6, 11.744419
MNME_PSYIN, 21.879328
MSCL_HAEDU, 6.901642
MT2H_BOVIN, 5.780841
MURD_CUPMC, 21.094816
NTPA_BRASB, 8.453431
OPSV_ORYLA, 16.513735
P10_ASFWA, 5.077451
PIMT_SHIB3, 9.134554
PRGJ_SALTY, 5.067874
PROF1_STRPU, 5.949547
PUR9_CLOBL, 16.793134
PYRK_METAC, 12.755885
QUEA_BACMF, 13.401538
RBL_PINPS, 6.023163
RIMO_BDEBA, 17.079720
RM11_RECAM, 6.127173
RMLB_MYCTO, 19.470528
RS14_ACICJ, 5.471603
RS18_METPP, 5.005780
RS3_AGRRK, 10.159667
RS5_ANAMM, 7.123017
SMAG1_RAT, 19.877564
SPEH_BACCN, 6.369121
SYC_BURCC, 21.582028
SYE1_BRUSU, 16.980352
TLX3_HUMAN, 14.693306
TRG_CUPNH, 12.660191
XYLG_YERPA, 89.299336
XYNA_THEMA, 34.560532
Y5318_PSEAB, 12.422436
YAEH_SALTY, 5.940682
YO13_BPHC1, 6.516541
