BP40_BPPHE, 5.881943
CLPB_ECOL6, 41.018784
CYSK_YEAST, 16.067219
ECM14_LEPMJ, 18.153600
EFTS_HAHCH, 10.005341
EMC4_HUMAN, 6.255872
EVI1B_XENLA, 49.897536
FDFT_USTMA, 17.040398
FTSH3_ORYSJ, 47.595088
GCSH_BORA1, 5.592845
GLGC_BURP8, 16.625148
H6_ONCMY, 5.063790
HTPX_BURP0, 11.545299
HTPX_SERP5, 11.741789
KCD15_HUMAN, 11.554333
KDUI_YERE8, 9.351362
LEXA_RHORT, 9.637550
META_SYNP6, 10.752988
MNME_PSYIN, 20.189956
MSCL_HAEDU, 6.335018
MT2H_BOVIN, 5.332264
MURD_CUPMC, 19.204298
NTPA_BRASB, 7.760141
OPSV_ORYLA, 15.129699
P10_ASFWA, 4.695716
PIMT_SHIB3, 8.342777
PRGJ_SALTY, 4.647839
PROF1_STRPU, 5.479131
PUR9_CLOBL, 15.473322
PYRK_METAC, 11.685735
QUEA_BACMF, 12.325541
RBL_PINPS, 5.548245
RIMO_BDEBA, 15.627952
RM11_RECAM, 5.607542
RMLB_MYCTO, 17.880664
RS14_ACICJ, 5.003709
RS18_METPP, 4.603180
RS3_AGRRK, 9.298037
RS5_ANAMM, 6.492352
SMAG1_RAT, 18.315586
SPEH_BACCN, 5.864876
SYC_BURCC, 19.734976
SYE1_BRUSU, 15.562084
TLX3_HUMAN, 13.510805
TRG_CUPNH, 11.563393
XYLG_YERPA, 81.829904
XYNA_THEMA, 31.819050
Y5318_PSEAB, 11.406028
YAEH_SALTY, 5.462711
YO13_BPHC1, 5.963129
