BP40_BPPHE, 16.845376
CLPB_ECOL6, 122.005424
CYSK_YEAST, 47.460832
ECM14_LEPMJ, 50.366688
EFTS_HAHCH, 28.905336
EMC4_HUMAN, 17.905960
EVI1B_XENLA, 119.436208
FDFT_USTMA, 48.214624
FTSH3_ORYSJ, 129.767360
GCSH_BORA1, 16.724982
GLGC_BURP8, 46.322168
H6_ONCMY, 14.218416
HTPX_BURP0, 32.751936
HTPX_SERP5, 33.447680
KCD15_HUMAN, 30.665208
KDUI_YERE8, 26.457416
LEXA_RHORT, 27.962202
META_SYNP6, 30.515046
MNME_PSYIN, 59.768072
MSCL_HAEDU, 18.413364
MT2H_BOVIN, 14.077833
MURD_CUPMC, 57.843636
NTPA_BRASB, 21.747422
OPSV_ORYLA, 38.389376
P10_ASFWA, 13.438178
PIMT_SHIB3, 24.037316
PRGJ_SALTY, 13.578695
PROF1_STRPU, 15.781829
PUR9_CLOBL, 44.460932
PYRK_METAC, 32.429672
QUEA_BACMF, 35.033452
RBL_PINPS, 14.107551
RIMO_BDEBA, 45.521688
RM11_RECAM, 15.870306
RMLB_MYCTO, 51.368600
RS14_ACICJ, 14.386008
RS18_METPP, 13.286865
RS3_AGRRK, 26.866304
RS5_ANAMM, 18.480694
SMAG1_RAT, 51.058612
SPEH_BACCN, 17.018064
SYC_BURCC, 59.401868
SYE1_BRUSU, 44.672804
TLX3_HUMAN, 35.850608
TRG_CUPNH, 33.724232
XYLG_YERPA, 258.312384
XYNA_THEMA, 87.538944
Y5318_PSEAB, 32.492286
YAEH_SALTY, 15.248975
YO13_BPHC1, 17.215902
